accession,gene_name,protein_name,organism,sequence_length
WP_280653591,gvpJ,Unknown,Chrysosporum bergii,43
WP_280501109,gvpJ,Unknown,Nocardia farcinica,127
WP_280423803,gvpJ,Unknown,Nocardia carnea,134
WP_277371797,gvpJ,Unknown,Rhodococcus rhodochrous,124
WP_277318610,gvpJ,Unknown,Streptomyces sp. 71268,146
WP_270946377,gvpJ,Unknown,Saccharopolyspora oryzae,138
WP_270180317,gvpJ,Unknown,Alkalihalobacillus sp. CinArs1,85
WP_268070119,gvpJ,Unknown,Clostridium sp. ZS2-4,65
WP_266765141,gvpJ,Unknown,unclassified Streptomyces,157
WP_266742484,gvpJ,Unknown,unclassified Streptomyces,126
WP_265652209,gvpJ,Unknown,Streptomyces tauricus,159
WP_256649581,gvpJ,Unknown,Streptomyces rugosispiralis,146
WP_241383618,gvpJ,Unknown,Rhodococcus sp. CH91,135
WP_237321923,gvpJ,Unknown,Streptomyces sp. JJ36,78
WP_231395485,gvpJ,Unknown,Dolichospermum circinale,245
WP_230825821,gvpJ,Unknown,Rhodococcus rhodochrous,134
WP_229250365,gvpJ,Unknown,Desulfosporosinus shakirovi,74
WP_220239678,gvpJ,Unknown,unclassified Amycolatopsis,132
WP_220204293,gvpJ,Unknown,Reticulibacter mediterranei,223
WP_215019996,gvpJ,Unknown,Streptomyces sp. ISL-94,155
WP_213932996,gvpJ,Unknown,Rhodococcus sp. B50,128
WP_213574655,gvpJ,Unknown,Rhodococcus,135
WP_212747015,gvpJ,Unknown,Sinomonas gamaensis,131
WP_208800107,gvpJ,Unknown,Microbispora triticiradicis,137
WP_207818368,gvpJ,Unknown,Streptomyces sp. VRA16 Mangrove soil,114
WP_206300829,gvpJ,Unknown,Streptomyces populi,152
WP_204544284,gvpJ,Unknown,Peribacillus deserti,86
WP_202073469,gvpJ,Unknown,Methylocystis sp. Sn-Cys,195
WP_201865888,gvpJ,Unknown,Streptomyces sp. 7-21,168
WP_200720656,gvpJ,Unknown,unclassified Streptomyces,155
WP_190252622,gvpJ,Unknown,Dactylosporangium sucinum,133
WP_189763106,gvpJ,Unknown,Streptomyces xanthochromogenes,147
WP_189713845,gvpJ,Unknown,Streptomyces phaeofaciens,155
WP_188193263,gvpJ,Unknown,Nonomuraea sp. SYSU D8015,134
WP_187280111,gvpJ,Unknown,Streptomyces sp. IB2014 016-6,157
WP_184824551,gvpJ,Unknown,Jiangella mangrovi,141
WP_184617466,gvpJ,Unknown,Sphaerisporangium,135
WP_177147917,gvpJ,Unknown,Streptomyces sp. PKU-EA00015,144
WP_176742989,gvpJ,Unknown,Streptomyces sp. MnatMP-M27,74
WP_176174457,gvpJ,Unknown,unclassified Amycolatopsis,108
WP_174377863,gvpJ,Unknown,Nocardia asiatica,136
WP_170943364,gvpJ,Unknown,Methanosarcina spelaei,29
WP_169416276,gvpJ,Unknown,Pseudonocardia bannensis,131
WP_165036325,gvpJ,Unknown,Rhodococcus sp. 14C212,138
WP_164401137,gvpJ,Unknown,Streptomyces sp. SID9727,70
WP_157224120,gvpJ,Unknown,Nocardia paucivorans,131
WP_141246415,gvpJ,Unknown,Streptomyces albidoflavus,94
WP_139487940,gvpJ,Unknown,Brevibacillus dissolubilis,73
WP_137981015,gvpJ,Unknown,Streptomyces,122
WP_137968708,gvpJ,Unknown,Streptomyces antimycoticus,147
WP_137967147,gvpJ,Unknown,Streptomyces antimycoticus,164
WP_125594957,gvpJ,Unknown,Streptomyces sp. WAC07061,66
WP_116951957,gvpJ,Unknown,Jiangella endophytica,139
WP_112264285,gvpJ,Unknown,Lentzea terrae,130
WP_107083915,gvpJ,Unknown,Streptomyces viridochromogenes,164
WP_102990138,gvpJ,Unknown,Cylindrospermopsis raciborskii,48
WP_100358506,gvpJ,Unknown,Gracilibacillus salitolerans,83
WP_093736844,gvpJ,Unknown,unclassified Streptomyces,160
WP_079260794,gvpJ,Unknown,Streptomyces,147
WP_077963833,gvpJ,Unknown,Streptomyces tsukubensis,168
WP_077859545,gvpJ,Unknown,Clostridium sp. BL-8,363
WP_076440196,gvpJ,Unknown,Microbispora rosea,137
WP_076187476,gvpJ,Unknown,Mycobacterium colombiense,134
WP_075235216,gvpJ,Unknown,Mycobacterium colombiense,134
WP_072951766,gvpJ,Unknown,Rhodococcus koreensis,127
WP_069462872,gvpJ,Unknown,Actinacidiphila rubida,151
WP_068046733,gvpJ,Unknown,Nocardia speluncae,135
WP_065028795,gvpJ,Unknown,Mycobacterium colombiense,136
WP_059083478,gvpJ,Unknown,Streptomyces scabiei,171
WP_037656873,gvpJ,Unknown,Streptomyces,123
WP_037233794,gvpJ,Unknown,Rhodococcus wratislaviensis,138
WP_037046786,gvpJ,Unknown,Pseudonocardia halophobica,145
WP_036961683,gvpJ,Unknown,Promicromonospora kroppenstedtii,159
WP_413115514,gvpJ,Unknown,Streptomyces sp. CY1,168
WP_406353509,gvpJ,Unknown,Streptomyces sp. NBC_01635,152
WP_406034356,gvpJ,Unknown,Nocardioides sp. NBC_00163,158
WP_406034346,gvpJ,Unknown,Nocardioides sp. NBC_00163,65
WP_405998908,gvpJ,Unknown,Streptomyces sp. NBC_00829,149
WP_405386344,gvpJ,Unknown,unclassified Streptomyces,151
WP_404787750,gvpJ,Unknown,Streptomyces pristinaespiralis,162
WP_403551788,gvpJ,Unknown,Streptomyces sp. NPDC093546,151
WP_403513799,gvpJ,Unknown,Streptomyces sp. NPDC093595,151
WP_403461221,gvpJ,Unknown,Streptomyces sp. NPDC093568,148
WP_401379913,gvpJ,Unknown,unclassified Streptomyces,173
WP_401208252,gvpJ,Unknown,unclassified Streptomyces,153
WP_400892679,gvpJ,Unknown,Amycolatopsis sp. NPDC101161,133
WP_399014240,gvpJ,Unknown,Streptomyces sp. NPDC018947,172
WP_398974304,gvpJ,Unknown,Streptomyces sp. ALB3,156
WP_398846719,gvpJ,Unknown,Streptomyces sp. NPDC049879,119
WP_398315461,gvpJ,Unknown,unclassified Streptomyces,147
WP_397975078,gvpJ,Unknown,Streptomyces sioyaensis,156
WP_397526699,gvpJ,Unknown,Saccharopolyspora sp. 5N102,139
WP_397351854,gvpJ,Unknown,Nonomuraea gerenzanensis,136
WP_396546418,gvpJ,Unknown,Kitasatospora sp. NPDC085464,143
WP_396527163,gvpJ,Unknown,Kutzneria sp. NPDC052558,51
WP_396105522,gvpJ,Unknown,Actinophytocola sp. NPDC049390,130
WP_391471977,gvpJ,Unknown,Nocardia gamkensis,135
WP_391432681,gvpJ,Unknown,Streptomyces sp. NPDC007971,135
WP_391414108,gvpJ,Unknown,Streptomyces sp. NPDC008086,157
WP_391394241,gvpJ,Unknown,Streptomyces sp. NPDC008343,155
WP_389374284,gvpJ,Unknown,Streptomyces sp. NPDC002659,148
WP_389184313,gvpJ,Unknown,Streptomyces sp. NPDC002870,79
WP_389157951,gvpJ,Unknown,Streptomyces sp. NPDC001843,134
WP_389115722,gvpJ,Unknown,unclassified Streptomyces,131
WP_388735817,gvpJ,Unknown,Streptomyces sp. NPDC001822,148
WP_387783672,gvpJ,Unknown,Kribbella sp. NPDC004875,114
WP_387260535,gvpJ,Unknown,Streptomyces sp. NPDC127069,167
WP_387140741,gvpJ,Unknown,Streptomyces sp. NPDC127079,126
WP_386539449,gvpJ,Unknown,Streptomyces prasinus,121
WP_385792642,gvpJ,Unknown,Streptomyces sp. NPDC059943,152
WP_385603900,gvpJ,Unknown,Streptomyces sp. NPDC059853,149
WP_385590748,gvpJ,Unknown,Streptomyces sp. NPDC059740,140
WP_384961887,gvpJ,Unknown,unclassified Streptomyces,76
WP_384879543,gvpJ,Unknown,Streptomyces sp. NPDC059491,157
WP_384718497,gvpJ,Unknown,Streptomyces sp. NPDC059454,121
WP_384059243,gvpJ,Unknown,Streptomyces sp. NPDC057428,148
WP_382854676,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_382767590,gvpJ,Unknown,Streptomyces sp. NPDC056983,166
WP_382699998,gvpJ,Unknown,Streptomyces niveus,167
WP_382686038,gvpJ,Unknown,Streptomyces niveus,166
WP_382669415,gvpJ,Unknown,unclassified Streptomyces,88
WP_382636574,gvpJ,Unknown,unclassified Streptomyces,156
WP_382609439,gvpJ,Unknown,Streptomyces sp. NPDC056975,158
WP_382494813,gvpJ,Unknown,Streptomyces sp. NPDC056749,152
WP_382481091,gvpJ,Unknown,Streptomyces sp. NPDC056632,143
WP_381322855,gvpJ,Unknown,Streptomyces hygroscopicus,169
WP_381191368,gvpJ,Unknown,Streptomyces maoxianensis,166
WP_380933807,gvpJ,Unknown,Streptomyces decoyicus,162
WP_379582654,gvpJ,Unknown,Pseudonocardia hispaniensis,152
WP_379310933,gvpJ,Unknown,Nocardia sp. NPDC060259,139
WP_379276014,gvpJ,Unknown,Nocardia sp. NPDC059764,130
WP_378872764,gvpJ,Unknown,Nocardioides sp. NPDC057577,65
WP_378835827,gvpJ,Unknown,Nocardioides sp. YIM B13467,65
WP_378813569,gvpJ,Unknown,Nocardia fluminea,137
WP_378455862,gvpJ,Unknown,Rhodococcus sp. NPDC127593,125
WP_378453745,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),134
WP_378289722,gvpJ,Unknown,Actinomadura rugatobispora,142
WP_378260654,gvpJ,Unknown,Amycolatopsis pigmentata,115
WP_378194287,gvpJ,Unknown,Amycolatopsis plumensis,84
WP_377390464,gvpJ,Unknown,Prauserella oleivorans,131
WP_376542994,gvpJ,Unknown,Streptomyces sp. NPDC056105,153
WP_376075664,gvpJ,Unknown,Streptomyces virginiae,154
WP_372506527,gvpJ,Unknown,Actinomadura madurae,420
WP_372455195,gvpJ,Unknown,Streptomyces violaceusniger group,127
WP_371780840,gvpJ,Unknown,Streptosporangium subroseum,139
WP_371306581,gvpJ,Unknown,Rhodococcus zopfii,124
WP_371305504,gvpJ,Unknown,Rhodococcus zopfii,136
WP_370400181,gvpJ,Unknown,Sulfitobacter rhodophyticola,68
WP_370268677,gvpJ,Unknown,Streptomyces sp. V4I8,153
WP_370180991,gvpJ,Unknown,Rhodococcus wratislaviensis,121
WP_370178665,gvpJ,Unknown,Rhodococcus wratislaviensis,122
WP_368502965,gvpJ,Unknown,Alkalihalophilus sp. As8PL,86
WP_365239965,gvpJ,Unknown,Streptomyces sp. NPDC052052,145
WP_365228908,gvpJ,Unknown,Streptomyces antimycoticus,162
WP_365161662,gvpJ,Unknown,unclassified Streptomyces,147
WP_365124412,gvpJ,Unknown,Streptomyces sp. NPDC093248,184
WP_364817433,gvpJ,Unknown,Streptomyces griseoluteus,154
WP_364772044,gvpJ,Unknown,Actinocrispum sp. NPDC049592,49
WP_364723447,gvpJ,Unknown,Amycolatopsis sp. NPDC051128,52
WP_364422775,gvpJ,Unknown,Actinomadura coerulea,144
WP_364208743,gvpJ,Unknown,Streptosporangium sp. NPDC049644,144
WP_363082826,gvpJ,Unknown,unclassified Streptomyces,145
WP_362437446,gvpJ,Unknown,Streptomyces sp. NPDC048636,154
WP_361799746,gvpJ,Unknown,Streptomyces sparsogenes,175
WP_361778435,gvpJ,Unknown,Streptomyces sp. NPDC046931,126
WP_361727660,gvpJ,Unknown,Streptomyces sparsogenes,146
WP_361678634,gvpJ,Unknown,Streptomyces sp. NPDC046976,123
WP_361607914,gvpJ,Unknown,unclassified Streptomyces,153
WP_361605144,gvpJ,Unknown,Streptomyces sp. NPDC046237,167
WP_361568355,gvpJ,Unknown,Streptomyces sp. NPDC032940,176
WP_360988814,gvpJ,Unknown,unclassified Streptomyces,149
WP_360783474,gvpJ,Unknown,Amycolatopsis sp. NPDC049159,60
WP_360664017,gvpJ,Unknown,unclassified Streptomyces,135
WP_360198420,gvpJ,Unknown,Streptomyces sp. NPDC007074,76
WP_360045626,gvpJ,Unknown,unclassified Lentzea,111
WP_359553106,gvpJ,Unknown,Streptomyces sp. NPDC005706,182
WP_358365081,gvpJ,Unknown,Streptodolium elevatio,164
WP_358234458,gvpJ,Unknown,Streptantibioticus parmotrematis,146
WP_358225154,gvpJ,Unknown,Streptomyces albidoflavus,156
WP_358066888,gvpJ,Unknown,Nonomuraea sp. NPDC046570,132
WP_358066876,gvpJ,Unknown,Nonomuraea sp. NPDC046570,126
WP_358058804,gvpJ,Unknown,Nocardia fluminea,137
WP_358033157,gvpJ,Unknown,Nonomuraea sp. NPDC026600,136
WP_357293415,gvpJ,Unknown,Nocardia salmonicida,137
WP_357028143,gvpJ,Unknown,Microbispora bryophytorum,137
WP_356786594,gvpJ,Unknown,Streptomyces sp. NPDC006290,156
WP_355572073,gvpJ,Unknown,Lentzea sp. NPDC006480,110
WP_355477776,gvpJ,Unknown,Kribbella sp. NPDC003557,110
WP_355363164,gvpJ,Unknown,unclassified Streptomyces,152
WP_354743512,gvpJ,Unknown,Streptomyces afghaniensis,128
WP_352321042,gvpJ,Unknown,unclassified Nonomuraea,125
WP_351965247,gvpJ,Unknown,unclassified Streptomyces,131
WP_351842503,gvpJ,Unknown,unclassified Streptomyces,161
WP_351038813,gvpJ,Unknown,Saccharopolyspora sp. NPDC002686,140
WP_350712771,gvpJ,Unknown,Nocardioides sp. NPDC000445,65
WP_347669632,gvpJ,Unknown,Micromonospora sp. B11E3,123
WP_347650566,gvpJ,Unknown,Nonomuraea sp. B10E15,136
WP_347639053,gvpJ,Unknown,Sphaerisporangium sp. B11E5,136
WP_347617704,gvpJ,Unknown,unclassified Nonomuraea,135
WP_347586519,gvpJ,Unknown,Streptomyces sp. B6B3,171
WP_347579414,gvpJ,Unknown,Streptomyces sp. B8F3,170
WP_347548464,gvpJ,Unknown,Guptibacillus hwajinpoensis,86
WP_347212160,gvpJ,Unknown,Streptomyces malaysiensis,169
WP_335072084,gvpJ,Unknown,Nostoc sp.,116
WP_331973276,gvpJ,Unknown,Actinophytocola sp.,133
WP_331559978,gvpJ,Unknown,Actinomycetospora sp.,126
WP_330082800,gvpJ,Unknown,Methylocystis iwaonis,195
WP_328617063,gvpJ,Unknown,Amycolatopsis sp. NBC_00355,125
WP_328529633,gvpJ,Unknown,Nocardioides sp. NBC_00368,65
WP_328445239,gvpJ,Unknown,Streptomyces sp. NBC_00386,155
WP_328377193,gvpJ,Unknown,unclassified Streptomyces,150
WP_328311450,gvpJ,Unknown,unclassified Streptomyces,161
WP_328311446,gvpJ,Unknown,Streptomyces sp. NBC_00442,107
WP_328310861,gvpJ,Unknown,Actinomycetospora sp. NBC_00405,116
WP_328262530,gvpJ,Unknown,Priestia megaterium,92
WP_327420353,gvpJ,Unknown,unclassified Streptomyces,154
WP_327407440,gvpJ,Unknown,Sinomonas albida,179
WP_323337052,gvpJ,Unknown,Cereibacter johrii,74
WP_319971681,gvpJ,Unknown,Lentzea miocenica,114
WP_319768921,gvpJ,Unknown,Streptomyces europaeiscabiei,155
WP_319727450,gvpJ,Unknown,Streptomyces sp. MB09-01,155
WP_317121948,gvpJ,Unknown,Alkalihalophilus lindianensis,86
WP_316572695,gvpJ,Unknown,Neobacillus sp. YIM B06451,87
WP_315888410,gvpJ,Unknown,Streptomyces sp. P17,148
WP_315877986,gvpJ,Unknown,Streptomyces tamarix,128
WP_315073124,gvpJ,Unknown,uncultured Clostridium sp.,71
WP_313887891,gvpJ,Unknown,Lentzea alba,127
WP_311726305,gvpJ,Unknown,Streptomyces,167
WP_311665453,gvpJ,Unknown,Streptomyces chisholmiae,150
WP_311615007,gvpJ,Unknown,Streptomyces johnsoniae,164
WP_311600462,gvpJ,Unknown,Streptomyces millisiae,162
WP_308717684,gvpJ,Unknown,Phytohabitans maris,173
WP_298916696,gvpJ,Unknown,uncultured Nostoc sp.,116
WP_286053377,gvpJ,Unknown,Actinomycetospora termitidis,127
WP_286046916,gvpJ,Unknown,Halalkalicoccus sp. NIPERK01,73
WP_286001473,gvpJ,Unknown,Amycolatopsis mongoliensis,105
WP_285973460,gvpJ,Unknown,Amycolatopsis carbonis,108
WP_285965897,gvpJ,Unknown,Amycolatopsis carbonis,136
WP_283133143,gvpJ,Unknown,Rhizohabitans arisaemae,139
WP_270044944,gvpJ,Unknown,Solirubrobacter ginsenosidimutans,56
WP_268543979,gvpJ,Unknown,Candidatus Nitrosotenuis cloacae,73
WP_266977159,gvpJ,Unknown,unclassified Streptomyces,122
WP_265147413,gvpJ,Unknown,Rhodococcus,125
WP_264583548,gvpJ,Unknown,Rhodoblastus acidophilus,70
WP_263008729,gvpJ,Unknown,Nonomuraea phyllanthi,107
WP_261709067,gvpJ,Unknown,Streptomyces rhizosphaerihabitans,156
WP_261587045,gvpJ,Unknown,Planotetraspora sp. A-T 1434,140
WP_248618538,gvpJ,Unknown,Natroniella sulfidigena,65
WP_245687718,gvpJ,Unknown,Rhodococcus phenolicus,141
WP_243618446,gvpJ,Unknown,Rhodococcus sp. ARC_M6,136
WP_238376715,gvpJ,Unknown,Cyanophyceae,424
WP_236244417,gvpJ,Unknown,Streptomyces sp. CC210A,134
WP_236238997,gvpJ,Unknown,Streptomyces sp. CC228A,135
WP_235497856,gvpJ,Unknown,Frankia sp. R43,92
WP_235493609,gvpJ,Unknown,Streptomyces violaceoruber,149
WP_235488954,gvpJ,Unknown,Frankia sp. AvcI1,66
WP_235447030,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_235444794,gvpJ,Unknown,Streptomyces sioyaensis,156
WP_235298666,gvpJ,Unknown,Portibacter marinus,118
WP_235298663,gvpJ,Unknown,Portibacter marinus,119
WP_234310792,gvpJ,Unknown,unclassified Streptomyces,127
WP_233722641,gvpJ,Unknown,Kibdelosporangium philippinense,33
WP_230733789,gvpJ,Unknown,Actinomycetospora endophytica,129
WP_226732449,gvpJ,Unknown,Streptomyces bambusae,79
WP_218221670,gvpJ,Unknown,Nesterenkonia sp. Act20,138
WP_214960639,gvpJ,Unknown,unclassified Streptomyces,159
WP_208962904,gvpJ,Unknown,Rhodococcus sp. ZPP,135
WP_207619194,gvpJ,Unknown,Nocardioides sp. IC4_145,138
WP_206025339,gvpJ,Unknown,Rhodococcus sp. 14C212,137
WP_206017217,gvpJ,Unknown,Rhodococcus koreensis,121
WP_205862087,gvpJ,Unknown,Planosporangium thailandense,138
WP_205220306,gvpJ,Unknown,Desulforhopalus vacuolatus,101
WP_204025999,gvpJ,Unknown,Sinosporangium siamense,135
WP_203980752,gvpJ,Unknown,Planotetraspora silvatica,136
WP_203949516,gvpJ,Unknown,Planotetraspora thailandica,143
WP_195091640,gvpJ,Unknown,Nocardia beijingensis,135
WP_195004671,gvpJ,Unknown,Nocardia higoensis,132
WP_194059643,gvpJ,Unknown,Sphaerospermopsis sp. LEGE 08334,45
WP_189471548,gvpJ,Unknown,Streptomyces kurssanovii,160
WP_187246590,gvpJ,Unknown,Actinomadura alba,137
WP_185110103,gvpJ,Unknown,Nonomuraea rubra,156
WP_182774562,gvpJ,Unknown,Streptomyces murinus,123
WP_181719838,gvpJ,Unknown,Nocardia gipuzkoensis,137
WP_179722904,gvpJ,Unknown,Petropleomorpha daqingensis,117
WP_179716244,gvpJ,Unknown,Petropleomorpha daqingensis,64
WP_176165598,gvpJ,Unknown,Streptomyces buecherae,146
WP_176104882,gvpJ,Unknown,Streptomyces sp. NA04227,152
WP_172800491,gvpJ,Unknown,Mycobacterium sp. IS-1496,107
WP_164188451,gvpJ,Unknown,Streptomyces bauhiniae,147
WP_160098661,gvpJ,Unknown,Pontibacillus sp. HMF3514,86
WP_152788454,gvpJ,Unknown,Streptomyces phyllanthi,156
WP_135552872,gvpJ,Unknown,Desulfosporosinus,74
WP_132637945,gvpJ,Unknown,Nonomuraea mesophila,149
WP_131900755,gvpJ,Unknown,Jiangella asiatica,139
WP_123819587,gvpJ,Unknown,Kitasatospora cineracea,145
WP_120329591,gvpJ,Unknown,Micromonospora globbae,144
WP_118999430,gvpJ,Unknown,Cereibacter sphaeroides,74
WP_110694533,gvpJ,Unknown,Streptosporangium sp. 'caverna',139
WP_107467280,gvpJ,Unknown,Streptomyces sp. MA5143a,189
WP_106516722,gvpJ,Unknown,Streptomyces,123
WP_103811551,gvpJ,Unknown,Streptomyces sp. Ru62,123
WP_101568582,gvpJ,Unknown,Bacillus sp. UMB0893,86
WP_095877644,gvpJ,Unknown,Kitasatospora sp. NPDC085879,140
WP_095867623,gvpJ,Unknown,Rhodococcus sp. ACPA1,121
WP_095534429,gvpJ,Unknown,Streptomyces,121
WP_094376560,gvpJ,Unknown,Lachnotalea glycerini,359
WP_093171515,gvpJ,Unknown,Sinosporangium album,132
WP_091569058,gvpJ,Unknown,Micromonospora sediminicola,122
WP_091326176,gvpJ,Unknown,Geodermatophilus ruber,149
WP_090080058,gvpJ,Unknown,Lentibacillus persicus,86
WP_073969126,gvpJ,Unknown,Streptomyces,145
WP_072947444,gvpJ,Unknown,Rhodococcus,121
WP_072943470,gvpJ,Unknown,Rhodococcus,138
WP_069385898,gvpJ,Unknown,Cellulosimicrobium cellulans,144
WP_069033480,gvpJ,Unknown,Bacillaceae,78
WP_068053134,gvpJ,Unknown,Nocardia xishanensis,132
WP_055548411,gvpJ,Unknown,Streptomyces sp. NBRC 110028,156
WP_053429728,gvpJ,Unknown,Rossellomorea marisflavi,85
WP_051446121,gvpJ,Unknown,Rhodococcus,137
WP_051340016,gvpJ,Unknown,Planktothrix agardhii,53
WP_051248054,gvpJ,Unknown,Nocardioides halotolerans,117
WP_051185776,gvpJ,Unknown,Streptomyces afghaniensis,128
WP_051153152,gvpJ,Unknown,Nocardia niigatensis,134
WP_049578169,gvpJ,Unknown,Streptomyces sp. SBT349,129
WP_048876545,gvpJ,Unknown,Saccharomonospora saliphila,130
WP_048012091,gvpJ,Unknown,Rossellomorea,85
WP_047808699,gvpJ,Unknown,Desulfosporosinus,73
WP_042152919,gvpJ,Unknown,Streptomyces lydicamycinicus,156
WP_041127781,gvpJ,Unknown,Streptomyces vietnamensis,155
WP_040841165,gvpJ,Unknown,Nocardia brevicatena,133
WP_037231892,gvpJ,Unknown,Rhodococcus,124
WP_399805307,gvpJ,Unknown,Streptomyces sp. NPDC085927,121
WP_399692545,gvpJ,Unknown,Streptomyces sp. NPDC055105,152
WP_399642329,gvpJ,Unknown,Streptomyces sp. NPDC053367,150
WP_399632913,gvpJ,Unknown,Streptomyces sp. NPDC053499,174
WP_398742359,gvpJ,Unknown,Streptomyces niveus,168
WP_297645230,gvpJ,Unknown,Pseudonocardia sp.,148
WP_297501167,gvpJ,Unknown,Pseudonocardia sp.,144
WP_287700953,gvpJ,Unknown,unclassified Microcystis (in: cyanobacteria),47
WP_285779607,gvpJ,Unknown,Microtetraspora sp. NBRC 13810,121
WP_285779603,gvpJ,Unknown,Microtetraspora sp. NBRC 13810,123
WP_285738533,gvpJ,Unknown,Kitasatospora phosalacinea,140
WP_285652775,gvpJ,Unknown,Actinomycetospora sp. NBRC 106375,128
WP_285649869,gvpJ,Unknown,Actinomycetospora sp. NBRC 106375,120
WP_285565795,gvpJ,Unknown,Actinoallomurus iriomotensis,145
WP_285493925,gvpJ,Unknown,Actinomadura sp. NBRC 104425,136
WP_285476983,gvpJ,Unknown,Amycolatopsis,52
WP_285476981,gvpJ,Unknown,Amycolatopsis sp. NBRC 101858,105
WP_285458975,gvpJ,Unknown,Amycolatopsis,133
WP_285457893,gvpJ,Unknown,Amycolatopsis,104
WP_285457891,gvpJ,Unknown,Amycolatopsis,49
WP_285340880,gvpJ,Unknown,Streptomyces katrae,593
WP_284745695,gvpJ,Unknown,Amycolatopsis ponsaeliensis,61
WP_254068561,gvpJ,Unknown,Streptomyces sp. TM32,144
WP_252827478,gvpJ,Unknown,Actinoallomurus soli,133
WP_252798782,gvpJ,Unknown,Actinoallomurus spadix,133
WP_243653300,gvpJ,Unknown,Pseudonocardia endophytica,128
WP_227937101,gvpJ,Unknown,Alkalihalobacillus deserti,86
WP_226077017,gvpJ,Unknown,Streptomyces marincola,155
WP_226071237,gvpJ,Unknown,Streptomyces marincola,151
WP_226029212,gvpJ,Unknown,Streptomyces hyderabadensis,175
WP_225793690,gvpJ,Unknown,Streptomyces aculeolatus,170
WP_225640271,gvpJ,Unknown,Streptomyces werraensis,121
WP_198282545,gvpJ,Unknown,Streptomyces javensis,129
WP_197732044,gvpJ,Unknown,Methylocella tundrae,211
WP_197012302,gvpJ,Unknown,Actinomadura viridis,149
WP_181063214,gvpJ,Unknown,Nocardia nova,136
WP_181040496,gvpJ,Unknown,Candidatus Hakubella thermalkaliphila,246
WP_180934594,gvpJ,Unknown,Nocardioides ungokensis,139
WP_034764908,gvpJ,Unknown,Bacillaceae,86
WP_033320071,gvpJ,Unknown,Streptomyces,64
WP_033274016,gvpJ,Unknown,Actinomycetes,122
WP_033098478,gvpJ,Unknown,Rhodococcus,132
WP_031517808,gvpJ,Unknown,Streptomyces sp. NRRL F-5123,161
WP_031081250,gvpJ,Unknown,Streptomyces sp. NRRL WC-3549,152
WP_031048643,gvpJ,Unknown,Streptomyces sp. NRRL F-5650,167
WP_031010284,gvpJ,Unknown,Streptomyces sp. NRRL F-5727,159
WP_030989050,gvpJ,Unknown,Streptomyces sp. NRRL S-1813,158
WP_030935488,gvpJ,Unknown,Streptomyces sp. NRRL B-24720,154
WP_030861825,gvpJ,Unknown,Streptomyces sp. NRRL S-37,121
WP_030829104,gvpJ,Unknown,Streptomyces hygroscopicus,147
WP_030807544,gvpJ,Unknown,Streptomyces,154
WP_030713141,gvpJ,Unknown,Streptomyces,154
WP_030703716,gvpJ,Unknown,unclassified Streptomyces,149
WP_030702157,gvpJ,Unknown,Streptomyces griseus,163
WP_030696266,gvpJ,Unknown,Streptomyces albidoflavus,166
WP_030624894,gvpJ,Unknown,Streptomyces,164
WP_030606333,gvpJ,Unknown,Streptomyces sclerotialus,122
WP_030586954,gvpJ,Unknown,Streptomyces,154
WP_030584566,gvpJ,Unknown,Streptomyces,160
WP_030544780,gvpJ,Unknown,Streptomyces albus,164
WP_030520258,gvpJ,Unknown,Nocardia rhamnosiphila,133
WP_030520254,gvpJ,Unknown,Nocardia rhamnosiphila,130
WP_030518158,gvpJ,Unknown,Nocardia,137
WP_030470508,gvpJ,Unknown,Lentzea aerocolonigenes,120
WP_030444024,gvpJ,Unknown,Actinocatenispora sera,115
WP_030343233,gvpJ,Unknown,Streptomyces sp. NRRL S-1022,123
WP_030276865,gvpJ,Unknown,Streptomyces sp. NRRL B-24484,147
WP_030273822,gvpJ,Unknown,Streptomyces sp. NRRL B-24484,149
WP_030234885,gvpJ,Unknown,Streptomyces sp. NRRL S-350,146
WP_030116805,gvpJ,Unknown,Streptomyces,149
WP_030084754,gvpJ,Unknown,Streptomyces,156
WP_029540195,gvpJ,Unknown,Rhodococcus,140
WP_029285679,gvpJ,Unknown,Metabacillus,86
WP_028932108,gvpJ,Unknown,Pseudonocardia asaccharolytica,150
WP_028653504,gvpJ,Unknown,Nocardioides halotolerans,143
WP_028637699,gvpJ,Unknown,Nocardioides sp. URHA0032,143
WP_028439492,gvpJ,Unknown,Streptomyces,164
WP_028060448,gvpJ,Unknown,Candidatus Solirubrobacter pratensis,111
WP_028057564,gvpJ,Unknown,Candidatus Solirubrobacter pratensis,111
WP_028057554,gvpJ,Unknown,Candidatus Solirubrobacter pratensis,138
WP_027946681,gvpJ,Unknown,Amycolatopsis taiwanensis,124
WP_027446351,gvpJ,Unknown,Pontibacillus marinus,86
WP_026365729,gvpJ,Unknown,Promicromonospora sukumoe,153
WP_026204971,gvpJ,Unknown,Actinomycetospora chiangmaiensis,127
WP_026084792,gvpJ,Unknown,Streptomyces viridosporus,174
WP_024968512,gvpJ,Unknown,Microcystis aeruginosa,35
WP_024874167,gvpJ,Unknown,Saccharomonospora piscinae,122
WP_024102486,gvpJ,Unknown,Rhodococcus,132
WP_024102484,gvpJ,Unknown,Rhodococcus,136
