accession,gene_name,protein_name,organism,sequence_length
WP_359988823,gvpO,Unknown,Kitasatospora sp. NPDC007106,92
WP_357781567,gvpO,Unknown,Nonomuraea rubra,98
WP_357748409,gvpO,Unknown,Nonomuraea angiospora,123
WP_357159897,gvpO,Unknown,Microbispora bryophytorum,153
WP_357048204,gvpO,Unknown,Nocardia sp. NPDC050799,111
WP_356807585,gvpO,Unknown,Streptomyces sp. NPDC006333,46
WP_356631076,gvpO,Unknown,Streptomyces sp. NPDC006283,106
WP_354921810,gvpO,Unknown,Nonomuraea sp. NPDC003804,121
WP_354870715,gvpO,Unknown,Amycolatopsis sp. NPDC005232,109
WP_353594610,gvpO,Unknown,unclassified Streptomyces,100
WP_353388146,gvpO,Unknown,Thermobispora bispora,137
WP_351546177,gvpO,Unknown,Streptomyces sp. NPDC001985,106
WP_350944210,gvpO,Unknown,Streptosporangium sp. NPDC000563,152
WP_350723512,gvpO,Unknown,Streptomyces,105
WP_349446916,gvpO,Unknown,Nonomuraea sp. B19D2,117
WP_349301101,gvpO,Unknown,Pseudonocardia nematodicida,347
WP_348027688,gvpO,Unknown,Aciduricibacillus chroicocephali,88
WP_347585551,gvpO,Unknown,Streptomyces sp. B6B3,104
WP_347210660,gvpO,Unknown,Streptomyces malaysiensis,127
WP_346175894,gvpO,Unknown,Streptomyces cuspidosporus,100
WP_346043379,gvpO,Unknown,Actinomadura chokoriensis,86
WP_345181815,gvpO,Unknown,Actinomadura,85
WP_344594101,gvpO,Unknown,Actinomadura vinacea,93
WP_343979415,gvpO,Unknown,Streptosporangium,147
WP_343236090,gvpO,Unknown,Streptomyces auratus,78
WP_342070902,gvpO,Unknown,Yoonia algicola,102
WP_337704695,gvpO,Unknown,Actinomycetospora flava,418
WP_331211588,gvpO,Unknown,Plantactinospora veratri,191
WP_330865539,gvpO,Unknown,Nocardioides sp.,149
WP_330139065,gvpO,Unknown,Streptomyces sp. TRM 70351,108
WP_328665998,gvpO,Unknown,Streptomyces sp. NBC_00322,132
WP_328504014,gvpO,Unknown,Streptomyces sp. NBC_00457,95
WP_328452945,gvpO,Unknown,unclassified Amycolatopsis,113
WP_324929677,gvpO,Unknown,Mycobacterium sp.,107
WP_324843168,gvpO,Unknown,Actinocrinis sp.,100
WP_319697296,gvpO,Unknown,Streptomyces sp. ME19-01-6,100
WP_319012879,gvpO,Unknown,Streptomyces,124
WP_318577608,gvpO,Unknown,Terribacillus saccharophilus,90
WP_318036102,gvpO,Unknown,Halobacillus salinarum,85
WP_315280319,gvpO,Unknown,Kocuria carniphila,161
WP_311612381,gvpO,Unknown,Streptomyces hesseae,104
WP_303904492,gvpO,Unknown,Enteractinococcus helveticum,139
WP_282305504,gvpO,Unknown,Micromonospora sp. WMMD964,110
WP_281917465,gvpO,Unknown,Nocardia sputorum,110
WP_274234234,gvpO,Unknown,Actinomycetospora straminea,131
WP_274196642,gvpO,Unknown,Actinomycetospora callitridis,90
WP_274186893,gvpO,Unknown,Actinomycetospora chibensis,90
WP_266794405,gvpO,Unknown,unclassified Streptomyces,103
WP_256394858,gvpO,Unknown,Halohasta litorea,182
WP_252312014,gvpO,Unknown,Sinobaca sp. H24,99
WP_231788134,gvpO,Unknown,Metabacillus kandeliae,88
WP_231514010,gvpO,Unknown,Microbispora rosea,143
WP_230241825,gvpO,Unknown,Streptomyces sp. MNU89,103
WP_226898946,gvpO,Unknown,Nonomuraea phyllanthi,117
WP_216347267,gvpO,Unknown,Streptomyces,103
WP_211299851,gvpO,Unknown,Amycolatopsis lexingtonensis,109
WP_211245791,gvpO,Unknown,Actinomadura oligospora,135
WP_211244124,gvpO,Unknown,Actinospica robiniae,186
WP_210946815,gvpO,Unknown,Streptomyces sp. MK37H,100
WP_204988857,gvpO,Unknown,Sporohalobacter salinus,84
WP_204418814,gvpO,Unknown,Sutcliffiella tianshenii,88
WP_203871154,gvpO,Unknown,Plantactinospora endophytica,169
WP_193204233,gvpO,Unknown,Microbispora sitophila,148
WP_190155994,gvpO,Unknown,Streptomyces litmocidini,120
WP_189810577,gvpO,Unknown,Streptomyces,103
WP_189587722,gvpO,Unknown,Streptomyces massasporeus,107
WP_168091853,gvpO,Unknown,Streptomyces,106
WP_168048087,gvpO,Unknown,Falsiroseomonas frigidaquae,85
WP_167198786,gvpO,Unknown,Brevibacterium,164
WP_163529020,gvpO,Unknown,Halobacillus ihumii,86
WP_159099581,gvpO,Unknown,Alloyangia pacifica,109
WP_148765229,gvpO,Unknown,Actinomadura decatromicini,86
WP_137965170,gvpO,Unknown,Streptomyces antimycoticus,100
WP_107449731,gvpO,Unknown,Streptomyces hygroscopicus,181
WP_100366359,gvpO,Unknown,Yoonia maricola,102
WP_098277683,gvpO,Unknown,Priestia,88
WP_093953492,gvpO,Unknown,Amycolatopsis vastitatis,109
WP_078592215,gvpO,Unknown,Streptomyces,151
WP_076834368,gvpO,Unknown,unclassified Frankia,100
WP_076050888,gvpO,Unknown,Mycobacterium colombiense,108
WP_075421049,gvpO,Unknown,Priestia,88
WP_055513487,gvpO,Unknown,Streptomyces ossamyceticus,125
WP_049934338,gvpO,Unknown,Haloplanus natans,136
WP_044577542,gvpO,Unknown,Streptomyces iranensis,100
WP_040955029,gvpO,Unknown,Virgibacillus sp. SK37,86
WP_019290524,gvpO,Unknown,Rhodococcus,98
WP_013133608,gvpO,Unknown,Thermobispora bispora,147
WP_009473333,gvpO,Unknown,Rhodococcus sp. JVH1,92
WP_411215387,gvpO,Unknown,Terribacillus saccharophilus,91
WP_410669897,gvpO,Unknown,Amycolatopsis sp. cmx-4-68,106
WP_410626918,gvpO,Unknown,Amycolatopsis sp. cmx-8-4,84
WP_401892599,gvpO,Unknown,Streptomyces sp. NPDC088674,180
WP_401573393,gvpO,Unknown,Streptomyces sp. NPDC088923,159
WP_401414786,gvpO,Unknown,Streptomyces sp. NPDC088785,126
WP_398315467,gvpO,Unknown,unclassified Streptomyces,131
WP_397708239,gvpO,Unknown,Streptomyces longisporoflavus,106
WP_393475639,gvpO,Unknown,Nonomuraea sp. NPDC049028,129
WP_391471974,gvpO,Unknown,Nocardia gamkensis,110
WP_390978173,gvpO,Unknown,Streptomyces sp. NPDC012466,101
WP_389312785,gvpO,Unknown,unclassified Streptomyces,119
WP_382993042,gvpO,Unknown,unclassified Streptomyces,102
WP_378652144,gvpO,Unknown,Rhodococcus sp. NPDC056743,96
WP_377221356,gvpO,Unknown,Promicromonospora sukumoe,91
WP_375116250,gvpO,Unknown,Nonomuraea sp. MTCD27,134
WP_372911518,gvpO,Unknown,Salinigranum sp.,139
WP_370296163,gvpO,Unknown,Rossellomorea marisflavi,88
WP_366066481,gvpO,Unknown,Streptomyces sp. NPDC049577,123
WP_365436118,gvpO,Unknown,Streptomyces sp. NPDC056159,64
WP_365282059,gvpO,Unknown,Streptomyces sp. NPDC051954,111
WP_364067515,gvpO,Unknown,Amycolatopsis sp. NPDC049253,107
WP_364004777,gvpO,Unknown,Streptomyces violaceusniger,100
WP_363873140,gvpO,Unknown,Kribbella sp. NPDC049584,151
WP_363858645,gvpO,Unknown,Micromonospora sp. NPDC049559,149
WP_362759236,gvpO,Unknown,Streptosporangium sandarakinum,161
WP_362593904,gvpO,Unknown,Streptomyces sp. NPDC048349,103
WP_362479146,gvpO,Unknown,Streptomyces xinghaiensis,103
WP_362310755,gvpO,Unknown,Streptomyces sp. NPDC048270,103
WP_361899550,gvpO,Unknown,Streptomyces sp. NPDC046261,99
WP_360845965,gvpO,Unknown,Streptomyces sp. NPDC047108,175
WP_360213129,gvpO,Unknown,Streptomyces sp. NPDC006997,85
WP_358419344,gvpO,Unknown,Rhodococcus sp. NPDC047139,98
WP_357943831,gvpO,Unknown,Nonomuraea sp. NPDC048901,129
WP_357907977,gvpO,Unknown,Nonomuraea muscovyensis,155
WP_357653751,gvpO,Unknown,Nonomuraea sp. NPDC050680,129
WP_357547442,gvpO,Unknown,Pseudonocardia alni,194
WP_357537002,gvpO,Unknown,Polymorphospora sp. NPDC050346,154
WP_357457883,gvpO,Unknown,Pseudonocardia alni,317
WP_357341179,gvpO,Unknown,Nocardioides sp. NPDC047086,132
WP_357232770,gvpO,Unknown,Nocardia sp. NPDC019395,110
WP_356214063,gvpO,Unknown,unclassified Streptomyces,103
WP_355859869,gvpO,Unknown,unclassified Streptomyces,100
WP_355532239,gvpO,Unknown,Embleya sp. NPDC005575,207
WP_355395699,gvpO,Unknown,Streptomyces ossamyceticus,125
WP_355173604,gvpO,Unknown,unclassified Streptomyces,103
WP_350590665,gvpO,Unknown,Pseudonocardia alni,213
WP_350556699,gvpO,Unknown,Dactylosporangium sp. NPDC000555,139
WP_345664281,gvpO,Unknown,Streptomyces venetus,107
WP_344974875,gvpO,Unknown,Streptosporangium fragile,146
WP_344942542,gvpO,Unknown,Actinomadura miaoliensis,98
WP_344775191,gvpO,Unknown,Nocardioides panacisoli,86
WP_344616478,gvpO,Unknown,Dactylosporangium salmoneum,107
WP_344481773,gvpO,Unknown,Nonomuraea monospora,138
WP_337830175,gvpO,Unknown,Pseudonocardia sp. TMWB2A,290
WP_329930264,gvpO,Unknown,Streptomyces sp. SP17BM10,143
WP_326799901,gvpO,Unknown,Streptomyces sp. NBC_01808,112
WP_324782372,gvpO,Unknown,Salipiger marinus,109
WP_324768883,gvpO,Unknown,Streptomyces kunmingensis,109
WP_322526744,gvpO,Unknown,Marinococcus luteus,100
WP_320156905,gvpO,Unknown,Metabacillus indicus,101
WP_318399426,gvpO,Unknown,Plantactinospora sp. KLBMP9567,203
WP_317762670,gvpO,Unknown,Rhodococcus opacus,114
WP_312873571,gvpO,Unknown,Streptosporangium sandarakinum,146
WP_311559820,gvpO,Unknown,Pseudonocardia charpentierae,115
WP_309193706,gvpO,Unknown,Metabacillus idriensis,87
WP_305708540,gvpO,Unknown,Nocardioides sp.,135
WP_282034495,gvpO,Unknown,Metabacillus indicus,100
WP_253753702,gvpO,Unknown,Hamadaea flava,107
WP_249870426,gvpO,Unknown,Oceanobacillus saliphilus,88
WP_245960908,gvpO,Unknown,Sinobaca qinghaiensis,99
WP_230756215,gvpO,Unknown,Actinomycetospora soli,102
WP_223439393,gvpO,Unknown,Metabacillus,87
WP_222967426,gvpO,Unknown,Actinacidiphila acidipaludis,105
WP_216343317,gvpO,Unknown,Streptomyces niphimycinicus,151
WP_206893727,gvpO,Unknown,Bacillus sp. NTK071,88
WP_201877378,gvpO,Unknown,Streptomyces coffeae,103
WP_189110916,gvpO,Unknown,Streptomyces camponoticapitis,106
WP_188273629,gvpO,Unknown,Streptomyces sp. CBMA152,155
WP_184541480,gvpO,Unknown,Streptosporangium becharense,152
WP_172253937,gvpO,Unknown,Bacillus haikouensis,88
WP_168113173,gvpO,Unknown,Planosporangium mesophilum,104
WP_164974640,gvpO,Unknown,Halegenticoccus tardaugens,159
WP_164346175,gvpO,Unknown,Streptomyces sp. SID8111,106
WP_153255151,gvpO,Unknown,Priestia,88
WP_132335308,gvpO,Unknown,Nonomuraea longispora,127
WP_123558730,gvpO,Unknown,Kitasatospora cineracea,172
WP_123107028,gvpO,Unknown,Streptomyces botrytidirepellens,110
WP_121680598,gvpO,Unknown,Falsibacillus albus,88
WP_116176168,gvpO,Unknown,Kutzneria buriramensis,91
WP_110665549,gvpO,Unknown,Streptomyces tateyamensis,183
WP_109525987,gvpO,Unknown,Nocardia aurea,109
WP_106674278,gvpO,Unknown,Streptosporangium nondiastaticum,128
WP_100408002,gvpO,Unknown,Bacillus solitudinis,88
WP_098322229,gvpO,Unknown,Priestia megaterium,88
WP_093252365,gvpO,Unknown,Rubrimonas cliftonensis,112
WP_093171518,gvpO,Unknown,Sinosporangium album,128
WP_084955751,gvpO,Unknown,Thermoactinospora rubra,120
WP_083788288,gvpO,Unknown,Parafrankia,86
WP_076767866,gvpO,Unknown,Domibacillus epiphyticus,88
WP_073729091,gvpO,Unknown,unclassified Streptomyces,105
WP_051022907,gvpO,Unknown,Nocardia pneumoniae,111
WP_048122667,gvpO,Unknown,Methanosarcina vacuolata,98
WP_019378724,gvpO,Unknown,Virgibacillus halodenitrificans,86
WP_011305368,gvpO,Unknown,Methanosarcina barkeri,114
WP_419177277,gvpO,Unknown,Thalassobacillus devorans,94
WP_410630535,gvpO,Unknown,Amycolatopsis sp. cmx-4-83,29
WP_398296101,gvpO,Unknown,Streptomyces sp. NPDC021212,100
WP_398273155,gvpO,Unknown,Streptomyces sp. NPDC021100,123
WP_397142212,gvpO,Unknown,Nonomuraea sp. NPDC049400,120
WP_389976794,gvpO,Unknown,Streptosporangium sp. NPDC000509,154
WP_387227959,gvpO,Unknown,Streptomyces sp. NPDC060366,106
WP_386431335,gvpO,Unknown,Streptomyces polygonati,107
WP_385918631,gvpO,Unknown,Streptomyces uncialis,102
WP_380238001,gvpO,Unknown,Kitasatospora sp. NPDC057198,115
WP_379674141,gvpO,Unknown,Pseudonocardia alni,361
WP_376733405,gvpO,Unknown,Streptomyces broussonetiae,266
WP_376545286,gvpO,Unknown,Streptomyces sp. NPDC056190,69
WP_366737138,gvpO,Unknown,Streptomyces massasporeus,107
WP_366270906,gvpO,Unknown,Terrabacter sp. NPDC080008,154
WP_366167021,gvpO,Unknown,Kitasatospora sp. NPDC085895,212
WP_364823996,gvpO,Unknown,Nocardia xishanensis,112
WP_363902119,gvpO,Unknown,Kutzneria sp. NPDC051319,91
WP_361258293,gvpO,Unknown,unclassified Streptomyces,100
WP_358598414,gvpO,Unknown,Streptomyces massasporeus,107
WP_358574762,gvpO,Unknown,Saccharopolyspora sp. NPDC050642,104
WP_358561522,gvpO,Unknown,unclassified Sphaerisporangium,152
WP_358138595,gvpO,Unknown,Microtetraspora glauca,128
WP_357618370,gvpO,Unknown,Nonomuraea sp. NPDC050786,111
WP_357220082,gvpO,Unknown,Microbispora sp. NPDC046973,144
WP_357208389,gvpO,Unknown,unclassified Nocardia,106
WP_355240045,gvpO,Unknown,Nocardia sp. NPDC004568,109
WP_355001390,gvpO,Unknown,unclassified Nocardia,110
WP_354758208,gvpO,Unknown,Streptomyces albogriseolus,145
WP_339123793,gvpO,Unknown,Pseudonocardia sp. D17,266
WP_330810937,gvpO,Unknown,Streptomyces asiaticus,100
WP_330152927,gvpO,Unknown,Rhodococcus chondri,98
WP_327048433,gvpO,Unknown,Microbispora sp. NBC_01189,110
WP_325672351,gvpO,Unknown,Mycobacterium sp.,107
WP_320587518,gvpO,Unknown,Streptomyces,147
WP_319710863,gvpO,Unknown,Nonomuraea angiospora,123
WP_319632904,gvpO,Unknown,Marinococcus sp. PL1-022,100
WP_312029889,gvpO,Unknown,Actinomycetospora sp. TBRC 11914,415
WP_309049439,gvpO,Unknown,Streptomyces sp.,111
WP_281244179,gvpO,Unknown,Halogranum rubrum,194
WP_275036026,gvpO,Unknown,Priestia aryabhattai,88
WP_256498012,gvpO,Unknown,Sinobaca sp. H24,108
WP_252368604,gvpO,Unknown,Streptomyces hygroscopicus,158
WP_245811811,gvpO,Unknown,Actinophytocola xinjiangensis,95
WP_245035171,gvpO,Unknown,Halobacillus amylolyticus,86
WP_239114508,gvpO,Unknown,Planotetraspora mira,133
WP_228868637,gvpO,Unknown,Streptomyces halstedii,110
WP_205044923,gvpO,Unknown,Actinacidiphila bryophytorum,107
WP_195004674,gvpO,Unknown,Nocardia higoensis,110
WP_190131629,gvpO,Unknown,Streptomyces mashuensis,101
WP_170943321,gvpO,Unknown,Methanosarcina spelaei,116
WP_104509461,gvpO,Unknown,Rhodoblastus sphagnicola,89
WP_087972331,gvpO,Unknown,Oceanobacillus rekensis,88
WP_086699135,gvpO,Unknown,Streptomyces,148
WP_065125548,gvpO,Unknown,Mycobacterium colombiense,108
WP_364112524,gvpO,Unknown,Nonomuraea sp. NPDC049709,133
WP_323467531,gvpO,Unknown,Alkalihalophilus pseudofirmus,86
WP_160763788,gvpO,Unknown,Kangsaoukella pontilimi,102
WP_054248389,gvpO,Unknown,Rhodococcus opacus,96
WP_049665783,gvpO,Unknown,Bacillus sp. FJAT-27231,88
WP_418960853,gvpO,Unknown,Streptomyces tritici,102
WP_407561785,gvpO,Unknown,Streptomyces sp. 184,104
WP_405418524,gvpO,Unknown,Pseudonocardia alni,211
WP_404444695,gvpO,Unknown,Sutcliffiella horikoshii,88
WP_404049439,gvpO,Unknown,Streptomyces uncialis,102
WP_403858744,gvpO,Unknown,Streptomyces sp. NPDC096176,150
WP_401597645,gvpO,Unknown,Streptomyces sp. NPDC091272,109
WP_401426212,gvpO,Unknown,Streptomyces sp. NPDC088789,95
WP_398681053,gvpO,Unknown,Streptomyces hygroscopicus,150
WP_393502202,gvpO,Unknown,Nonomuraea maritima,126
WP_391159484,gvpO,Unknown,Streptomyces californicus,106
WP_390952237,gvpO,Unknown,Streptomyces sp. NPDC008159,125
WP_390636795,gvpO,Unknown,Streptomyces sp. NPDC001255,184
WP_389978876,gvpO,Unknown,Streptomyces sp. NPDC013187,107
WP_389471982,gvpO,Unknown,Streptomyces sp. NPDC012888,123
WP_388033503,gvpO,Unknown,Kitasatospora sp. NPDC001540,219
WP_387339419,gvpO,Unknown,Nocardia amikacinitolerans,108
WP_387086783,gvpO,Unknown,Streptomyces sp. NPDC127098,97
WP_386496510,gvpO,Unknown,Streptosporangium canum,145
WP_386160079,gvpO,Unknown,Streptosporangium vulgare,150
WP_385447329,gvpO,Unknown,Streptomyces sp. NPDC059850,110
WP_384993562,gvpO,Unknown,Streptomyces sp. NPDC059096,109
WP_384162967,gvpO,Unknown,Streptomyces sp. NPDC057424,107
WP_381428144,gvpO,Unknown,Streptomyces massasporeus,107
WP_379430325,gvpO,Unknown,Nocardia sp. NPDC059228,111
WP_369776530,gvpO,Unknown,Streptomyces sp. R33,124
WP_369636375,gvpO,Unknown,Nocardia sp. JMUB6875,117
WP_366229379,gvpO,Unknown,Dactylosporangium sp. NPDC051484,147
WP_364934056,gvpO,Unknown,Nonomuraea fuscirosea,151
WP_364476000,gvpO,Unknown,Nocardia vinacea,108
WP_363777425,gvpO,Unknown,Micromonospora echinaurantiaca,123
WP_363533056,gvpO,Unknown,Dactylosporangium sp. NPDC049525,143
WP_363087935,gvpO,Unknown,unclassified Streptomyces,107
WP_361715564,gvpO,Unknown,Streptomyces sp. NPDC044571,103
WP_360705808,gvpO,Unknown,Actinomadura sp. NPDC047616,98
WP_360593968,gvpO,Unknown,Streptomyces sp. NPDC012461,106
WP_360500281,gvpO,Unknown,Kitasatospora sp. NPDC048343,213
WP_359146765,gvpO,Unknown,Streptomyces collinus,107
WP_358541830,gvpO,Unknown,unclassified Nonomuraea,129
WP_358365078,gvpO,Unknown,Streptodolium elevatio,67
WP_358344294,gvpO,Unknown,Streptomyces morookaense,92
WP_357632504,gvpO,Unknown,unclassified Nonomuraea,179
WP_357262381,gvpO,Unknown,Microbispora bryophytorum,153
WP_354824607,gvpO,Unknown,Amycolatopsis sp. NPDC004625,95
WP_347699529,gvpO,Unknown,Nonomuraea sp. B12E4,194
WP_347548460,gvpO,Unknown,Guptibacillus hwajinpoensis,90
WP_345459772,gvpO,Unknown,Actinoallomurus oryzae,102
WP_344891053,gvpO,Unknown,Actinomadura meridiana,86
WP_344509643,gvpO,Unknown,Dactylosporangium,106
WP_344187712,gvpO,Unknown,Kribbella karoonensis,162
WP_344043965,gvpO,Unknown,Nocardioides panacihumi,183
WP_336013293,gvpO,Unknown,Streptomyces sp. KLMMK,106
WP_335570559,gvpO,Unknown,Priestia megaterium,88
WP_332698348,gvpO,Unknown,Halalkalibacter lacteus,88
WP_332694797,gvpO,Unknown,Halalkalibacter lacteus,87
WP_331214267,gvpO,Unknown,Plantactinospora sonchi,172
WP_328234884,gvpO,Unknown,Priestia megaterium,88
WP_327608073,gvpO,Unknown,Virgibacillus tibetensis,88
WP_327000065,gvpO,Unknown,Dactylosporangium sp. NBC_01737,118
WP_325672342,gvpO,Unknown,Mycobacterium sp.,119
WP_317947952,gvpO,Unknown,Rossellomorea marisflavi,88
WP_307862630,gvpO,Unknown,Pseudonocardia parietis,417
WP_279786097,gvpO,Unknown,Sphaerisporangium sp. TRM90804,164
WP_278002482,gvpO,Unknown,Halocatena marina,189
WP_275558633,gvpO,Unknown,Streptomyces sp. 5-6(2022),153
WP_274200861,gvpO,Unknown,Actinomycetospora lemnae,474
WP_268974059,gvpO,Unknown,Streptomyces,103
WP_267623159,gvpO,Unknown,Halobium salinum,217
WP_265565219,gvpO,Unknown,Streptomyces hygroscopicus,114
WP_252369983,gvpO,Unknown,Streptomyces hygroscopicus,181
WP_243407336,gvpO,Unknown,Frankia canadensis,81
WP_236866520,gvpO,Unknown,Brevibacterium daeguense,277
WP_231183143,gvpO,Unknown,Haladaptatus sp. DYF46,147
WP_227380741,gvpO,Unknown,Haladaptatus halobius,141
WP_223521868,gvpO,Unknown,Nocardia,98
WP_214644615,gvpO,Unknown,Nonomuraea sp. NEAU-A123,133
WP_213698159,gvpO,Unknown,Acetomicrobium sp.,84
WP_212604239,gvpO,Unknown,Sporosarcina sp. Marseille-Q4063,88
WP_206857651,gvpO,Unknown,Bacillus sp. NTK074B,88
WP_204544279,gvpO,Unknown,Peribacillus deserti,88
WP_203329398,gvpO,Unknown,Rhodococcus,105
WP_191065218,gvpO,Unknown,Streptomyces,100
WP_190079464,gvpO,Unknown,Streptomyces longisporoflavus,106
WP_190024543,gvpO,Unknown,Streptomyces hiroshimensis,106
WP_189232741,gvpO,Unknown,Streptomyces,105
WP_189023529,gvpO,Unknown,Nocardia rhizosphaerihabitans,111
WP_176178936,gvpO,Unknown,Streptomyces sp. NA02950,147
WP_173918087,gvpO,Unknown,Halobacillus sp. Marseille-Q1614,87
WP_167742170,gvpO,Unknown,Streptomyces,148
WP_160693722,gvpO,Unknown,Amycolatopsis sp. SID8362,98
WP_160502568,gvpO,Unknown,Streptomyces sp. BA2,109
WP_158737365,gvpO,Unknown,Alteribacillus sp. YIM 98480,90
WP_158547431,gvpO,Unknown,Rhodovulum sp. 12E13,86
WP_144543763,gvpO,Unknown,Cytobacillus oceanisediminis,88
WP_134218554,gvpO,Unknown,Pelotomaculum sp. FP,97
WP_132159826,gvpO,Unknown,Actinomadura sp. 7K507,86
WP_131156877,gvpO,Unknown,Egibacter rhizosphaerae,171
WP_128525921,gvpO,Unknown,Halobacillus litoralis,86
WP_125819712,gvpO,Unknown,Streptomyces,103
WP_117327638,gvpO,Unknown,Peribacillus saganii,88
WP_114722800,gvpO,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),99
WP_099283616,gvpO,Unknown,unclassified Streptomyces,102
WP_093701110,gvpO,Unknown,Streptomyces sp. MnatMP-M27,123
WP_079252243,gvpO,Unknown,Streptomyces,100
WP_076187535,gvpO,Unknown,Mycobacterium colombiense,107
WP_067714181,gvpO,Unknown,Nocardia yamanashiensis,96
WP_064098145,gvpO,Unknown,Sutcliffiella horikoshii,88
WP_053590912,gvpO,Unknown,Bacillaceae,88
WP_049898791,gvpO,Unknown,Halococcus agarilyticus,176
WP_040862694,gvpO,Unknown,Nocardia niigatensis,111
WP_040614342,gvpO,Unknown,Teichococcus cervicalis,85
WP_036578417,gvpO,Unknown,Oceanobacillus,85
WP_404232030,gvpO,Unknown,unclassified Streptomyces,124
WP_401484343,gvpO,Unknown,Streptomyces sp. NPDC091377,95
WP_399530628,gvpO,Unknown,Streptosporangium amethystogenes,150
WP_398978707,gvpO,Unknown,Streptomyces sp. NPDC051217,106
WP_397674872,gvpO,Unknown,Streptomyces hygroscopicus,181
WP_393203009,gvpO,Unknown,Nonomuraea sp. NPDC049309,136
WP_393084782,gvpO,Unknown,Micromonospora sp. NPDC047740,147
WP_391535203,gvpO,Unknown,Kitasatospora sp. NPDC008115,153
WP_389921171,gvpO,Unknown,Streptosporangium sp. NPDC002721,153
WP_386055069,gvpO,Unknown,Streptomyces werraensis,148
WP_380315565,gvpO,Unknown,Kitasatospora phosalacinea,168
WP_378194295,gvpO,Unknown,Amycolatopsis plumensis,144
WP_378023951,gvpO,Unknown,Actinomycetospora rhizophila,439
WP_375047741,gvpO,Unknown,Actinomadura sp. NTSP31,87
WP_367482721,gvpO,Unknown,Streptomyces halstedii,110
WP_364334001,gvpO,Unknown,Nocardia sp. NPDC051787,110
WP_364284977,gvpO,Unknown,Amycolatopsis sp. NPDC051102,109
WP_363395281,gvpO,Unknown,Dactylosporangium sp. NPDC049742,106
WP_363227940,gvpO,Unknown,Streptomyces sp. NPDC050617,100
WP_362437440,gvpO,Unknown,Streptomyces sp. NPDC048636,145
WP_362080063,gvpO,Unknown,Streptomyces sp. NPDC026206,99
WP_361421316,gvpO,Unknown,Streptomyces sp. NPDC047453,72
WP_361087301,gvpO,Unknown,Streptomyces sp. NPDC047718,124
WP_358630613,gvpO,Unknown,Streptomyces sp. NPDC005962,160
WP_357446596,gvpO,Unknown,Micromonospora sp. NPDC047738,147
WP_357402485,gvpO,Unknown,Nocardia xishanensis,110
WP_351235344,gvpO,Unknown,Streptomyces sp. NPDC001795,123
WP_350617624,gvpO,Unknown,Dactylosporangium sp. NPDC000244,109
WP_347583105,gvpO,Unknown,Streptomyces sp. B5E4,112
WP_346107549,gvpO,Unknown,Pseudonocardia alni,151
WP_344628376,gvpO,Unknown,Kitasatospora arboriphila,221
WP_344582648,gvpO,Unknown,Nonomuraea roseoviolacea,187
WP_344465045,gvpO,Unknown,Streptomyces hawaiiensis,107
WP_344224015,gvpO,Unknown,Kocuria atrinae,137
WP_341982154,gvpO,Unknown,Rossellomorea oryzaecorticis,88
WP_318637553,gvpO,Unknown,Methanosarcina sp.,116
WP_318215849,gvpO,Unknown,Streptomyces,105
WP_311615005,gvpO,Unknown,Streptomyces johnsoniae,94
WP_307830607,gvpO,Unknown,Lentzea nigeriaca,113
WP_306932393,gvpO,Unknown,Streptomyces luteogriseus,107
WP_304580215,gvpO,Unknown,Pseudonocardia,341
WP_280473764,gvpO,Unknown,Nocardia asiatica,98
WP_278028184,gvpO,Unknown,Roseicyclus salinarum,101
WP_274195837,gvpO,Unknown,Actinomycetospora callitridis,134
WP_273831845,gvpO,Unknown,Guptibacillus sedimenti,88
WP_270180320,gvpO,Unknown,Alkalihalobacillus sp. CinArs1,88
WP_253752120,gvpO,Unknown,Nonomuraea thailandensis,98
WP_242903577,gvpO,Unknown,Actinomadura terrae,87
WP_230051153,gvpO,Unknown,Kitasatospora humi,225
WP_224336988,gvpO,Unknown,Haloprofundus halobius,105
WP_223301941,gvpO,Unknown,Haladaptatus sp. R4,159
WP_220239675,gvpO,Unknown,unclassified Amycolatopsis,109
WP_219533991,gvpO,Unknown,Nonomuraea guangzhouensis,133
WP_217140342,gvpO,Unknown,Streptomyces sp. AC627_RSS907,110
WP_207621038,gvpO,Unknown,Streptosporangium minutum,143
WP_206785362,gvpO,Unknown,Amycolatopsis sp. MtRt-6,114
WP_204026005,gvpO,Unknown,Sinosporangium siamense,126
WP_204018771,gvpO,Unknown,Sphaerimonospora thailandensis,129
WP_201877992,gvpO,Unknown,Streptomyces coffeae,143
WP_198167142,gvpO,Unknown,Microbispora sp. ATCC PTA-5024,154
WP_187351938,gvpO,Unknown,Allosaccharopolyspora coralli,116
WP_185945006,gvpO,Unknown,Streptomyces,126
WP_167505203,gvpO,Unknown,Streptomyces malaysiensis,129
WP_156215924,gvpO,Unknown,Actinomadura,85
WP_155070049,gvpO,Unknown,Streptomyces taklimakanensis,106
WP_147106456,gvpO,Unknown,Pseudonocardia sulfidoxydans,204
WP_133377283,gvpO,Unknown,Jeotgalibacillus sp. S-D1,94
WP_122191164,gvpO,Unknown,Nocardia stercoris,111
WP_116287803,gvpO,Unknown,Parafrankia colletiae,101
WP_094525165,gvpO,Unknown,Halorubrum sp. Eb13,189
