accession,gene_name,protein_name,organism,sequence_length
WP_008204981,gvpN,Unknown,Microcystis,346
WP_008159422,gvpN,Unknown,Natronorubrum sulfidifaciens,345
WP_008012796,gvpN,Unknown,Natrinema limicola,340
WP_007260762,gvpN,Unknown,Natronolimnohabitans innermongolicus,341
WP_007220135,gvpN,Unknown,Candidatus Jettenia sp. AMX1,334
WP_007143585,gvpN,Unknown,Natronobacterium lacisalsi,357
WP_007109508,gvpN,Unknown,Natrinema altunense,341
WP_007004535,gvpN,Unknown,Teichococcus cervicalis,320
WP_006871721,gvpN,Unknown,Legionella drancourtii,335
WP_006824684,gvpN,Unknown,Natrialba taiwanensis,389
WP_006672154,gvpN,Unknown,Halobiforma nitratireducens,352
WP_006665984,gvpN,Unknown,Natrialba aegyptia,388
WP_006651596,gvpN,Unknown,Natrialba hulunbeirensis,385
WP_006620381,gvpN,Unknown,Limnospira,394
WP_006432778,gvpN,Unknown,Natrinema versiforme,341
WP_006276395,gvpN,Unknown,Cylindrospermopsis raciborskii,392
WP_006197967,gvpN,Unknown,Nodularia spumigena,242
WP_006184741,gvpN,Unknown,Natrinema pallidum,340
WP_006168081,gvpN,Unknown,Natrialba chahannaoensis,389
WP_006108430,gvpN,Unknown,Natrialba asiatica,393
WP_006088520,gvpN,Unknown,Natronorubrum tibetense,341
WP_006067843,gvpN,Unknown,Natronorubrum bangense,345
WP_006056147,gvpN,Unknown,Halogeometricum borinquense,347
WP_005580867,gvpN,Unknown,Natronobacterium gregoryi,336
WP_004569095,gvpN,Unknown,Polaribacter irgensii,303
WP_004213819,gvpN,Unknown,Natrialba magadii,373
WP_002803848,gvpN,Unknown,Microcystis,346
WP_002796981,gvpN,Unknown,Microcystis,346
WP_002794955,gvpN,Unknown,Microcystis aeruginosa,346
WP_002786497,gvpN,Unknown,Microcystis aeruginosa,346
WP_002780275,gvpN,Unknown,Microcystis aeruginosa,346
WP_002773810,gvpN,Unknown,Microcystis aeruginosa,346
WP_002758527,gvpN,Unknown,Microcystis,346
WP_002755321,gvpN,Unknown,Microcystis,346
WP_002747926,gvpN,Unknown,Microcystis,346
WP_002735567,gvpN,Unknown,Microcystis aeruginosa,346
