sequence_id,source,source_type,length,projection_1,projection_2,nearest_train_embedding_distance,embedding_outlier
vae_empirical_scale0.75_temp0.6_seed123_0083,VAE / sample seed 123,vae,72,-1.4233477,4.5784335,0.6077348,True
vae_empirical_scale0.75_temp0.6_seed123_0084,VAE / sample seed 123,vae,72,-0.7366697,1.6974577,0.40909636,True
vae_empirical_scale0.75_temp0.6_seed123_0085,VAE / sample seed 123,vae,71,-1.6869174,2.802219,0.35449353,True
vae_empirical_scale0.75_temp0.6_seed123_0086,VAE / sample seed 123,vae,73,-0.5229411,2.2533903,0.7069121,True
vae_empirical_scale0.75_temp0.6_seed123_0087,VAE / sample seed 123,vae,74,-2.0980678,3.550943,0.44155017,True
vae_empirical_scale0.75_temp0.6_seed123_0088,VAE / sample seed 123,vae,73,-0.8511665,0.16973831,0.21214935,True
vae_empirical_scale0.75_temp0.6_seed123_0089,VAE / sample seed 123,vae,71,-2.9561539,5.4024663,0.94214743,True
vae_empirical_scale0.75_temp0.6_seed123_0090,VAE / sample seed 123,vae,72,0.81004786,-6.479244,0.04805665,False
vae_empirical_scale0.75_temp0.6_seed123_0091,VAE / sample seed 123,vae,72,-1.7512137,4.645953,0.61081874,True
vae_empirical_scale0.75_temp0.6_seed123_0092,VAE / sample seed 123,vae,72,-1.6668904,4.0692153,0.67496413,True
vae_empirical_scale0.75_temp0.6_seed123_0093,VAE / sample seed 123,vae,80,-1.3490422,1.6214494,0.2890887,True
vae_empirical_scale0.75_temp0.6_seed123_0094,VAE / sample seed 123,vae,75,-0.6514331,2.6446354,0.46627754,True
vae_empirical_scale0.75_temp0.6_seed123_0095,VAE / sample seed 123,vae,72,-1.6238197,2.3979068,0.3139952,True
vae_empirical_scale0.75_temp0.6_seed123_0096,VAE / sample seed 123,vae,73,-0.16490737,-2.3934114,0.1645975,True
vae_empirical_scale0.75_temp0.6_seed123_0097,VAE / sample seed 123,vae,72,-1.6363769,-0.13846725,0.2041477,True
vae_empirical_scale0.75_temp0.6_seed123_0098,VAE / sample seed 123,vae,72,-1.4913144,0.14949392,0.15444978,True
vae_empirical_scale0.75_temp0.6_seed123_0099,VAE / sample seed 123,vae,71,0.64899397,-5.293015,0.0333768,False
gan_temp0.1_seed42_0000,GAN / sample seed 42,gan,72,11.7810335,5.0047426,0.4175083,True
gan_temp0.1_seed42_0001,GAN / sample seed 42,gan,72,8.0803995,0.20773558,0.16348091,True
gan_temp0.1_seed42_0002,GAN / sample seed 42,gan,75,11.6528635,5.179682,0.40969226,True
gan_temp0.1_seed42_0003,GAN / sample seed 42,gan,60,8.563181,1.7653749,0.14971852,True
gan_temp0.1_seed42_0004,GAN / sample seed 42,gan,72,10.333364,4.2173095,0.33920613,True
gan_temp0.1_seed42_0005,GAN / sample seed 42,gan,72,8.751122,1.980414,0.20330685,True
gan_temp0.1_seed42_0006,GAN / sample seed 42,gan,72,9.686492,3.1654658,0.2734669,True
gan_temp0.1_seed42_0007,GAN / sample seed 42,gan,72,10.899417,3.4664357,0.28319344,True
gan_temp0.1_seed42_0008,GAN / sample seed 42,gan,71,8.416034,0.4548134,0.14579141,False
gan_temp0.1_seed42_0009,GAN / sample seed 42,gan,71,9.824909,2.4533837,0.26593763,True
gan_temp0.1_seed42_0010,GAN / sample seed 42,gan,72,9.613899,2.5730445,0.21239392,True
gan_temp0.1_seed42_0011,GAN / sample seed 42,gan,59,0.011839095,-2.567195,0.14881447,False
gan_temp0.1_seed42_0012,GAN / sample seed 42,gan,72,9.571634,1.8660712,0.2666552,True
gan_temp0.1_seed42_0013,GAN / sample seed 42,gan,59,9.385771,2.492273,0.23576401,True
gan_temp0.1_seed42_0014,GAN / sample seed 42,gan,72,8.223927,0.37386307,0.13140346,False
gan_temp0.1_seed42_0015,GAN / sample seed 42,gan,84,11.110937,5.180364,0.45465645,True
gan_temp0.1_seed42_0016,GAN / sample seed 42,gan,72,10.88218,3.1205094,0.29901874,True
gan_temp0.1_seed42_0017,GAN / sample seed 42,gan,71,9.171482,1.7092787,0.19515711,True
gan_temp0.1_seed42_0018,GAN / sample seed 42,gan,71,10.03475,2.323981,0.2475362,True
gan_temp0.1_seed42_0019,GAN / sample seed 42,gan,74,9.811741,2.839036,0.25026354,True
gan_temp0.1_seed42_0020,GAN / sample seed 42,gan,73,9.516031,2.0230997,0.25311178,True
gan_temp0.1_seed42_0021,GAN / sample seed 42,gan,72,10.822693,3.1519427,0.2714991,True
gan_temp0.1_seed42_0022,GAN / sample seed 42,gan,71,8.360993,0.70783937,0.17291121,True
gan_temp0.1_seed42_0023,GAN / sample seed 42,gan,73,8.520678,0.8893754,0.16987978,True
gan_temp0.1_seed42_0024,GAN / sample seed 42,gan,71,9.07305,2.1092603,0.22154252,True
gan_temp0.1_seed42_0025,GAN / sample seed 42,gan,71,10.713946,3.6067116,0.31822285,True
gan_temp0.1_seed42_0026,GAN / sample seed 42,gan,74,8.6163225,1.1874124,0.17012136,True
gan_temp0.1_seed42_0027,GAN / sample seed 42,gan,72,11.839114,5.0771313,0.42004663,True
gan_temp0.1_seed42_0028,GAN / sample seed 42,gan,72,10.368311,4.3219957,0.32150918,True
gan_temp0.1_seed42_0029,GAN / sample seed 42,gan,72,8.888604,1.3298975,0.18403701,True
gan_temp0.1_seed42_0030,GAN / sample seed 42,gan,73,10.935641,5.092576,0.39786685,True
gan_temp0.1_seed42_0031,GAN / sample seed 42,gan,72,10.301278,4.159308,0.3524939,True
gan_temp0.1_seed42_0032,GAN / sample seed 42,gan,71,9.145538,1.6335523,0.20017745,True
gan_temp0.1_seed42_0033,GAN / sample seed 42,gan,72,9.84231,2.424577,0.25283778,True
gan_temp0.1_seed42_0034,GAN / sample seed 42,gan,59,8.973871,1.5904461,0.18297294,True
gan_temp0.1_seed42_0035,GAN / sample seed 42,gan,72,10.879885,2.9851744,0.28842217,True
gan_temp0.1_seed42_0036,GAN / sample seed 42,gan,72,10.775581,4.2334657,0.32634288,True
gan_temp0.1_seed42_0037,GAN / sample seed 42,gan,72,9.339127,3.088656,0.2758733,True
gan_temp0.1_seed42_0038,GAN / sample seed 42,gan,71,9.528071,2.3906379,0.2610207,True
gan_temp0.1_seed42_0039,GAN / sample seed 42,gan,72,11.243508,5.0889883,0.41005683,True
gan_temp0.1_seed42_0040,GAN / sample seed 42,gan,72,8.071722,0.7484588,0.17705296,True
gan_temp0.1_seed42_0041,GAN / sample seed 42,gan,61,8.41482,0.73784554,0.16591075,True
gan_temp0.1_seed42_0042,GAN / sample seed 42,gan,72,10.305643,3.7204251,0.30387476,True
gan_temp0.1_seed42_0043,GAN / sample seed 42,gan,71,9.69505,2.8378928,0.2534596,True
gan_temp0.1_seed42_0044,GAN / sample seed 42,gan,72,10.029694,2.5537748,0.21422446,True
gan_temp0.1_seed42_0045,GAN / sample seed 42,gan,80,10.143732,4.0352793,0.32193884,True
gan_temp0.1_seed42_0046,GAN / sample seed 42,gan,72,9.488184,1.8799214,0.24658832,True
gan_temp0.1_seed42_0047,GAN / sample seed 42,gan,72,11.677751,5.2301555,0.46038565,True
gan_temp0.1_seed42_0048,GAN / sample seed 42,gan,72,8.961009,1.2446567,0.19377692,True
gan_temp0.1_seed42_0049,GAN / sample seed 42,gan,72,9.035666,1.4484917,0.18329613,True
gan_temp0.1_seed42_0050,GAN / sample seed 42,gan,60,10.566932,2.8205614,0.2578074,True
gan_temp0.1_seed42_0051,GAN / sample seed 42,gan,73,8.025447,0.7437862,0.15943635,True
gan_temp0.1_seed42_0052,GAN / sample seed 42,gan,73,8.011732,0.27461416,0.16856633,True
gan_temp0.1_seed42_0053,GAN / sample seed 42,gan,71,9.128731,1.9214041,0.2171809,True
gan_temp0.1_seed42_0054,GAN / sample seed 42,gan,72,9.078354,1.9095064,0.22016747,True
gan_temp0.1_seed42_0055,GAN / sample seed 42,gan,71,10.487054,3.5006557,0.29834104,True
gan_temp0.1_seed42_0056,GAN / sample seed 42,gan,71,9.717165,3.353251,0.2697965,True
gan_temp0.1_seed42_0057,GAN / sample seed 42,gan,80,11.579283,5.251656,0.4407933,True
gan_temp0.1_seed42_0058,GAN / sample seed 42,gan,72,10.711783,4.5839553,0.35670558,True
gan_temp0.1_seed42_0059,GAN / sample seed 42,gan,71,8.160546,0.55324256,0.18116419,True
gan_temp0.1_seed42_0060,GAN / sample seed 42,gan,72,8.846282,2.1283839,0.20724908,True
gan_temp0.1_seed42_0061,GAN / sample seed 42,gan,71,11.340021,4.6457834,0.36280233,True
gan_temp0.1_seed42_0062,GAN / sample seed 42,gan,72,9.760394,2.663744,0.23470537,True
gan_temp0.1_seed42_0063,GAN / sample seed 42,gan,72,10.6637335,4.591641,0.3501043,True
gan_temp0.1_seed42_0064,GAN / sample seed 42,gan,72,9.097576,1.2242575,0.19633096,True
gan_temp0.1_seed42_0065,GAN / sample seed 42,gan,72,9.181817,2.577133,0.23058794,True
gan_temp0.1_seed42_0066,GAN / sample seed 42,gan,72,11.307371,4.304652,0.3419937,True
gan_temp0.1_seed42_0067,GAN / sample seed 42,gan,72,8.023152,0.6289556,0.18165736,True
gan_temp0.1_seed42_0068,GAN / sample seed 42,gan,72,10.282327,2.8790658,0.29152107,True
gan_temp0.1_seed42_0069,GAN / sample seed 42,gan,73,10.646159,4.2815375,0.30971104,True
gan_temp0.1_seed42_0070,GAN / sample seed 42,gan,72,8.93655,1.677875,0.19687425,True
gan_temp0.1_seed42_0071,GAN / sample seed 42,gan,72,11.801038,4.820648,0.3814325,True
gan_temp0.1_seed42_0072,GAN / sample seed 42,gan,71,8.711691,1.9982272,0.1893842,True
gan_temp0.1_seed42_0073,GAN / sample seed 42,gan,71,11.648296,4.548266,0.3581036,True
gan_temp0.1_seed42_0074,GAN / sample seed 42,gan,72,11.476007,4.674578,0.37913883,True
gan_temp0.1_seed42_0075,GAN / sample seed 42,gan,72,8.320258,0.93967986,0.1766799,True
gan_temp0.1_seed42_0076,GAN / sample seed 42,gan,73,9.968963,3.870361,0.29381025,True
gan_temp0.1_seed42_0077,GAN / sample seed 42,gan,72,9.484343,3.065327,0.25758398,True
gan_temp0.1_seed42_0078,GAN / sample seed 42,gan,72,10.52853,4.4316363,0.34879023,True
gan_temp0.1_seed42_0079,GAN / sample seed 42,gan,71,10.135625,2.4018252,0.23558621,True
gan_temp0.1_seed42_0080,GAN / sample seed 42,gan,72,9.006648,1.7648648,0.2170925,True
gan_temp0.1_seed42_0081,GAN / sample seed 42,gan,72,9.290982,1.452292,0.21531016,True
gan_temp0.1_seed42_0082,GAN / sample seed 42,gan,72,9.800574,2.8060048,0.24891858,True
gan_temp0.1_seed42_0083,GAN / sample seed 42,gan,71,11.606611,5.0667243,0.39382222,True
gan_temp0.1_seed42_0084,GAN / sample seed 42,gan,71,11.428293,4.3087225,0.3640475,True
gan_temp0.1_seed42_0085,GAN / sample seed 42,gan,71,8.214196,1.1664737,0.1795219,True
gan_temp0.1_seed42_0086,GAN / sample seed 42,gan,60,11.613721,4.252455,0.32407972,True
gan_temp0.1_seed42_0087,GAN / sample seed 42,gan,75,9.252213,2.5027757,0.25531554,True
gan_temp0.1_seed42_0088,GAN / sample seed 42,gan,71,10.576635,3.2042885,0.28268975,True
gan_temp0.1_seed42_0089,GAN / sample seed 42,gan,72,10.791178,4.8872275,0.38979846,True
gan_temp0.1_seed42_0090,GAN / sample seed 42,gan,72,7.991191,0.14279328,0.15837069,True
gan_temp0.1_seed42_0091,GAN / sample seed 42,gan,71,10.422067,3.5816576,0.2968736,True
gan_temp0.1_seed42_0092,GAN / sample seed 42,gan,72,8.202111,1.2597183,0.20939325,True
gan_temp0.1_seed42_0093,GAN / sample seed 42,gan,72,10.727465,3.1517015,0.2613477,True
gan_temp0.1_seed42_0094,GAN / sample seed 42,gan,72,9.768012,3.318174,0.24101762,True
gan_temp0.1_seed42_0095,GAN / sample seed 42,gan,71,11.358384,4.483533,0.34998816,True
gan_temp0.1_seed42_0096,GAN / sample seed 42,gan,72,10.675582,3.3908412,0.30330756,True
gan_temp0.1_seed42_0097,GAN / sample seed 42,gan,72,9.023617,1.1276815,0.21204847,True
gan_temp0.1_seed42_0098,GAN / sample seed 42,gan,73,11.109321,4.915245,0.3821382,True
gan_temp0.1_seed42_0099,GAN / sample seed 42,gan,71,10.490909,2.7984111,0.26724198,True
gan_temp0.1_seed7_0000,GAN / sample seed 7,gan,76,8.504532,0.61943465,0.17569782,True
gan_temp0.1_seed7_0001,GAN / sample seed 7,gan,72,8.7914095,1.6119583,0.18712929,True
gan_temp0.1_seed7_0002,GAN / sample seed 7,gan,75,10.1543865,3.5497396,0.30593947,True
gan_temp0.1_seed7_0003,GAN / sample seed 7,gan,80,9.248314,2.0563726,0.24896336,True
gan_temp0.1_seed7_0004,GAN / sample seed 7,gan,72,10.450663,3.4016538,0.30278695,True
gan_temp0.1_seed7_0005,GAN / sample seed 7,gan,72,11.618052,4.9681673,0.40897554,True
gan_temp0.1_seed7_0006,GAN / sample seed 7,gan,72,10.629302,3.1664155,0.26362982,True
gan_temp0.1_seed7_0007,GAN / sample seed 7,gan,72,10.580734,3.8253481,0.32676414,True
gan_temp0.1_seed7_0008,GAN / sample seed 7,gan,72,10.81804,4.7067585,0.36650622,True
gan_temp0.1_seed7_0009,GAN / sample seed 7,gan,73,10.728273,2.993559,0.27597913,True
gan_temp0.1_seed7_0010,GAN / sample seed 7,gan,61,10.450198,2.5912113,0.2535165,True
gan_temp0.1_seed7_0011,GAN / sample seed 7,gan,74,11.058483,5.093725,0.3966105,True
gan_temp0.1_seed7_0012,GAN / sample seed 7,gan,74,9.08214,1.769256,0.20595545,True
gan_temp0.1_seed7_0013,GAN / sample seed 7,gan,72,10.303643,2.6735423,0.26594254,True
gan_temp0.1_seed7_0014,GAN / sample seed 7,gan,80,11.715134,4.7578254,0.37593564,True
gan_temp0.1_seed7_0015,GAN / sample seed 7,gan,71,9.497248,3.2604573,0.25599447,True
gan_temp0.1_seed7_0016,GAN / sample seed 7,gan,73,11.5754795,4.190415,0.35408807,True
gan_temp0.1_seed7_0017,GAN / sample seed 7,gan,73,8.52449,0.6542524,0.14385623,False
gan_temp0.1_seed7_0018,GAN / sample seed 7,gan,72,8.488485,0.9909707,0.18260609,True
gan_temp0.1_seed7_0019,GAN / sample seed 7,gan,71,9.697565,3.5003967,0.2697565,True
gan_temp0.1_seed7_0020,GAN / sample seed 7,gan,72,11.353957,4.131547,0.34005958,True
gan_temp0.1_seed7_0021,GAN / sample seed 7,gan,84,9.495731,2.273157,0.2780422,True
gan_temp0.1_seed7_0022,GAN / sample seed 7,gan,72,9.502558,2.684852,0.27238807,True
gan_temp0.1_seed7_0023,GAN / sample seed 7,gan,80,9.525089,2.7655373,0.27181044,True
gan_temp0.1_seed7_0024,GAN / sample seed 7,gan,60,8.397054,1.526181,0.16190076,True
gan_temp0.1_seed7_0025,GAN / sample seed 7,gan,72,8.981652,1.7073106,0.18332799,True
gan_temp0.1_seed7_0026,GAN / sample seed 7,gan,75,8.187388,0.26367232,0.17027684,True
gan_temp0.1_seed7_0027,GAN / sample seed 7,gan,73,10.716673,3.7453668,0.3037653,True
gan_temp0.1_seed7_0028,GAN / sample seed 7,gan,72,11.735376,4.47464,0.35784355,True
gan_temp0.1_seed7_0029,GAN / sample seed 7,gan,74,11.521133,5.243971,0.41426498,True
gan_temp0.1_seed7_0030,GAN / sample seed 7,gan,71,10.684308,3.7602024,0.31345984,True
gan_temp0.1_seed7_0031,GAN / sample seed 7,gan,73,8.995799,2.4206827,0.2625521,True
gan_temp0.1_seed7_0032,GAN / sample seed 7,gan,72,11.272203,5.071805,0.40674135,True
gan_temp0.1_seed7_0033,GAN / sample seed 7,gan,72,8.757105,0.897632,0.18344793,True
gan_temp0.1_seed7_0034,GAN / sample seed 7,gan,72,9.000716,1.7397201,0.21676168,True
gan_temp0.1_seed7_0035,GAN / sample seed 7,gan,74,10.182533,3.5429237,0.31006896,True
gan_temp0.1_seed7_0036,GAN / sample seed 7,gan,59,8.900637,1.6476206,0.19088581,True
gan_temp0.1_seed7_0037,GAN / sample seed 7,gan,72,11.668531,4.7461867,0.37785903,True
gan_temp0.1_seed7_0038,GAN / sample seed 7,gan,71,10.879552,3.0670636,0.28966233,True
gan_temp0.1_seed7_0039,GAN / sample seed 7,gan,71,9.611106,2.4910593,0.23710492,True
gan_temp0.1_seed7_0040,GAN / sample seed 7,gan,73,9.405682,3.0819366,0.26204696,True
gan_temp0.1_seed7_0041,GAN / sample seed 7,gan,72,11.383643,5.2031317,0.39698812,True
gan_temp0.1_seed7_0042,GAN / sample seed 7,gan,72,8.866269,2.0230818,0.21261047,True
gan_temp0.1_seed7_0043,GAN / sample seed 7,gan,71,9.701554,2.0816903,0.25234577,True
gan_temp0.1_seed7_0044,GAN / sample seed 7,gan,72,10.557695,3.6640608,0.28869522,True
gan_temp0.1_seed7_0045,GAN / sample seed 7,gan,71,11.192411,4.508769,0.35409802,True
gan_temp0.1_seed7_0046,GAN / sample seed 7,gan,72,8.406904,0.46523833,0.14515756,False
gan_temp0.1_seed7_0047,GAN / sample seed 7,gan,71,9.8862295,2.2981176,0.24098101,True
gan_temp0.1_seed7_0048,GAN / sample seed 7,gan,70,8.351266,0.6461778,0.1406678,False
gan_temp0.1_seed7_0049,GAN / sample seed 7,gan,71,11.486707,4.3821983,0.3255245,True
gan_temp0.1_seed7_0050,GAN / sample seed 7,gan,72,11.123414,4.354439,0.35039002,True
gan_temp0.1_seed7_0051,GAN / sample seed 7,gan,71,9.201923,1.52083,0.19066773,True
gan_temp0.1_seed7_0052,GAN / sample seed 7,gan,70,10.540142,2.7136219,0.26938394,True
gan_temp0.1_seed7_0053,GAN / sample seed 7,gan,72,9.883736,2.359073,0.26392335,True
gan_temp0.1_seed7_0054,GAN / sample seed 7,gan,71,11.427683,4.985737,0.39333895,True
gan_temp0.1_seed7_0055,GAN / sample seed 7,gan,71,10.327676,4.107299,0.3009443,True
gan_temp0.1_seed7_0056,GAN / sample seed 7,gan,72,11.673262,4.689051,0.42068923,True
gan_temp0.1_seed7_0057,GAN / sample seed 7,gan,72,11.285851,5.0522447,0.41042835,True
gan_temp0.1_seed7_0058,GAN / sample seed 7,gan,72,10.842214,3.3809638,0.30446714,True
gan_temp0.1_seed7_0059,GAN / sample seed 7,gan,72,9.899923,3.7766693,0.28390458,True
gan_temp0.1_seed7_0060,GAN / sample seed 7,gan,72,9.8834915,2.6456141,0.27037093,True
gan_temp0.1_seed7_0061,GAN / sample seed 7,gan,80,11.528887,4.6194983,0.39978218,True
gan_temp0.1_seed7_0062,GAN / sample seed 7,gan,72,10.718114,4.5905395,0.33086902,True
gan_temp0.1_seed7_0063,GAN / sample seed 7,gan,72,8.937101,2.0473936,0.20666327,True
gan_temp0.1_seed7_0064,GAN / sample seed 7,gan,74,9.369523,3.09523,0.2677151,True
gan_temp0.1_seed7_0065,GAN / sample seed 7,gan,75,10.134494,3.1279263,0.2791893,True
gan_temp0.1_seed7_0066,GAN / sample seed 7,gan,71,7.952795,0.1194619,0.12748723,False
gan_temp0.1_seed7_0067,GAN / sample seed 7,gan,80,11.54654,5.2033744,0.39998206,True
gan_temp0.1_seed7_0068,GAN / sample seed 7,gan,72,11.750166,4.68543,0.3662876,True
gan_temp0.1_seed7_0069,GAN / sample seed 7,gan,72,9.19838,1.7897918,0.23238109,True
gan_temp0.1_seed7_0070,GAN / sample seed 7,gan,72,9.740949,2.3653874,0.24205925,True
gan_temp0.1_seed7_0071,GAN / sample seed 7,gan,72,9.556285,2.3178189,0.24855913,True
gan_temp0.1_seed7_0072,GAN / sample seed 7,gan,72,10.871766,4.4944315,0.34130982,True
gan_temp0.1_seed7_0073,GAN / sample seed 7,gan,71,10.981272,4.0551414,0.3456871,True
gan_temp0.1_seed7_0074,GAN / sample seed 7,gan,72,10.3538,4.0797496,0.35333416,True
gan_temp0.1_seed7_0075,GAN / sample seed 7,gan,72,9.410129,2.8684378,0.25928286,True
gan_temp0.1_seed7_0076,GAN / sample seed 7,gan,72,11.232706,4.899441,0.3706907,True
gan_temp0.1_seed7_0077,GAN / sample seed 7,gan,72,10.983567,3.6705406,0.317132,True
gan_temp0.1_seed7_0078,GAN / sample seed 7,gan,71,9.502959,2.6066575,0.23028298,True
gan_temp0.1_seed7_0079,GAN / sample seed 7,gan,71,10.012544,2.1795063,0.24806273,True
gan_temp0.1_seed7_0080,GAN / sample seed 7,gan,71,9.204212,1.977978,0.21854255,True
gan_temp0.1_seed7_0081,GAN / sample seed 7,gan,72,11.688679,4.5244684,0.37824026,True
gan_temp0.1_seed7_0082,GAN / sample seed 7,gan,73,11.237533,5.120921,0.4037689,True
gan_temp0.1_seed7_0083,GAN / sample seed 7,gan,71,9.828393,2.030276,0.22959734,True
gan_temp0.1_seed7_0084,GAN / sample seed 7,gan,73,11.209733,4.1098185,0.32968804,True
gan_temp0.1_seed7_0085,GAN / sample seed 7,gan,72,10.010896,2.6129532,0.25202692,True
gan_temp0.1_seed7_0086,GAN / sample seed 7,gan,70,11.519577,4.3166924,0.34366813,True
gan_temp0.1_seed7_0087,GAN / sample seed 7,gan,72,11.40807,4.0692554,0.33731648,True
gan_temp0.1_seed7_0088,GAN / sample seed 7,gan,72,9.912316,3.5578258,0.28210297,True
gan_temp0.1_seed7_0089,GAN / sample seed 7,gan,72,10.180279,3.8191156,0.30911925,True
gan_temp0.1_seed7_0090,GAN / sample seed 7,gan,72,8.350174,0.8866836,0.17733787,True
gan_temp0.1_seed7_0091,GAN / sample seed 7,gan,71,10.77747,4.844305,0.3854932,True
gan_temp0.1_seed7_0092,GAN / sample seed 7,gan,72,11.025052,4.3935375,0.37708607,True
gan_temp0.1_seed7_0093,GAN / sample seed 7,gan,73,11.5802555,5.3549004,0.44070607,True
gan_temp0.1_seed7_0094,GAN / sample seed 7,gan,73,11.515186,5.3540573,0.43708864,True
gan_temp0.1_seed7_0095,GAN / sample seed 7,gan,73,9.79865,2.5476162,0.2365215,True
gan_temp0.1_seed7_0096,GAN / sample seed 7,gan,71,8.123048,0.30199307,0.15811644,True
gan_temp0.1_seed7_0097,GAN / sample seed 7,gan,72,8.815258,1.0670341,0.18370378,True
gan_temp0.1_seed7_0098,GAN / sample seed 7,gan,75,10.745396,3.1748614,0.30757418,True
gan_temp0.1_seed7_0099,GAN / sample seed 7,gan,72,8.046793,0.32121363,0.14484598,False
gan_temp0.1_seed123_0000,GAN / sample seed 123,gan,71,8.599983,0.99761134,0.14798829,False
gan_temp0.1_seed123_0001,GAN / sample seed 123,gan,71,8.005669,0.18417458,0.17181395,True
gan_temp0.1_seed123_0002,GAN / sample seed 123,gan,72,11.499286,4.244431,0.3274766,True
gan_temp0.1_seed123_0003,GAN / sample seed 123,gan,72,11.439031,4.2510934,0.38549703,True
gan_temp0.1_seed123_0004,GAN / sample seed 123,gan,72,9.910631,3.724375,0.269724,True
gan_temp0.1_seed123_0005,GAN / sample seed 123,gan,72,11.729825,5.0288754,0.4100801,True
gan_temp0.1_seed123_0006,GAN / sample seed 123,gan,71,9.727149,2.9020483,0.24339485,True
gan_temp0.1_seed123_0007,GAN / sample seed 123,gan,72,10.686386,3.0949388,0.26438436,True
gan_temp0.1_seed123_0008,GAN / sample seed 123,gan,72,10.260222,3.907078,0.30204508,True
gan_temp0.1_seed123_0009,GAN / sample seed 123,gan,72,10.9288435,3.2410178,0.30467752,True
gan_temp0.1_seed123_0010,GAN / sample seed 123,gan,91,11.305905,5.0406756,0.47800252,True
gan_temp0.1_seed123_0011,GAN / sample seed 123,gan,71,8.273062,1.3460499,0.17651215,True
gan_temp0.1_seed123_0012,GAN / sample seed 123,gan,60,8.776594,1.4947612,0.14104314,False
gan_temp0.1_seed123_0013,GAN / sample seed 123,gan,72,9.846923,2.7866595,0.2748915,True
gan_temp0.1_seed123_0014,GAN / sample seed 123,gan,59,11.123292,3.84595,0.32228062,True
gan_temp0.1_seed123_0015,GAN / sample seed 123,gan,72,8.148525,1.0735471,0.1866311,True
gan_temp0.1_seed123_0016,GAN / sample seed 123,gan,74,10.165774,3.6210418,0.30560225,True
gan_temp0.1_seed123_0017,GAN / sample seed 123,gan,72,9.689871,1.973575,0.22810078,True
gan_temp0.1_seed123_0018,GAN / sample seed 123,gan,72,10.639101,3.4990408,0.30179098,True
gan_temp0.1_seed123_0019,GAN / sample seed 123,gan,71,8.663874,0.7284334,0.1693942,True
gan_temp0.1_seed123_0020,GAN / sample seed 123,gan,72,8.447301,0.7114842,0.1493562,True
gan_temp0.1_seed123_0021,GAN / sample seed 123,gan,61,8.479963,0.99846745,0.1699075,True
gan_temp0.1_seed123_0022,GAN / sample seed 123,gan,72,10.211717,3.3680153,0.30260342,True
gan_temp0.1_seed123_0023,GAN / sample seed 123,gan,71,8.8302965,2.0460587,0.19699048,True
gan_temp0.1_seed123_0024,GAN / sample seed 123,gan,72,10.149796,3.2523022,0.27300578,True
gan_temp0.1_seed123_0025,GAN / sample seed 123,gan,71,10.314786,2.4820635,0.27767086,True
gan_temp0.1_seed123_0026,GAN / sample seed 123,gan,72,11.545323,5.33422,0.45777416,True
gan_temp0.1_seed123_0027,GAN / sample seed 123,gan,72,8.647912,0.7939986,0.17802958,True
gan_temp0.1_seed123_0028,GAN / sample seed 123,gan,72,10.594238,4.012905,0.34797704,True
gan_temp0.1_seed123_0029,GAN / sample seed 123,gan,71,9.435165,1.6844478,0.21571866,True
gan_temp0.1_seed123_0030,GAN / sample seed 123,gan,75,10.692511,4.7810206,0.36417794,True
gan_temp0.1_seed123_0031,GAN / sample seed 123,gan,72,9.7571125,3.4385905,0.2551306,True
gan_temp0.1_seed123_0032,GAN / sample seed 123,gan,72,8.053296,0.11175289,0.16501811,True
gan_temp0.1_seed123_0033,GAN / sample seed 123,gan,71,9.561718,1.811927,0.25183812,True
gan_temp0.1_seed123_0034,GAN / sample seed 123,gan,72,11.005993,3.3760033,0.2822555,True
gan_temp0.1_seed123_0035,GAN / sample seed 123,gan,71,11.634035,4.5663657,0.3723134,True
gan_temp0.1_seed123_0036,GAN / sample seed 123,gan,72,11.119684,5.067393,0.3847416,True
gan_temp0.1_seed123_0037,GAN / sample seed 123,gan,75,8.558431,0.7534604,0.1699275,True
gan_temp0.1_seed123_0038,GAN / sample seed 123,gan,71,11.829613,4.937248,0.40199485,True
gan_temp0.1_seed123_0039,GAN / sample seed 123,gan,72,10.156821,2.7957299,0.27487653,True
gan_temp0.1_seed123_0040,GAN / sample seed 123,gan,72,11.093554,4.376676,0.35291168,True
gan_temp0.1_seed123_0041,GAN / sample seed 123,gan,73,8.253929,0.4837907,0.17219825,True
gan_temp0.1_seed123_0042,GAN / sample seed 123,gan,75,10.625352,4.0468073,0.34361714,True
gan_temp0.1_seed123_0043,GAN / sample seed 123,gan,74,9.604217,3.2459393,0.25886023,True
gan_temp0.1_seed123_0044,GAN / sample seed 123,gan,72,11.722144,4.892326,0.3827197,True
gan_temp0.1_seed123_0045,GAN / sample seed 123,gan,72,9.109672,1.5584611,0.1850776,True
gan_temp0.1_seed123_0046,GAN / sample seed 123,gan,71,10.187249,2.320703,0.24422313,True
gan_temp0.1_seed123_0047,GAN / sample seed 123,gan,72,11.725622,5.23971,0.4595965,True
gan_temp0.1_seed123_0048,GAN / sample seed 123,gan,73,9.757993,2.6644683,0.24206983,True
gan_temp0.1_seed123_0049,GAN / sample seed 123,gan,71,11.779944,4.5739903,0.36738873,True
gan_temp0.1_seed123_0050,GAN / sample seed 123,gan,72,8.016166,0.39491928,0.1484921,False
gan_temp0.1_seed123_0051,GAN / sample seed 123,gan,72,11.037235,5.10782,0.4049343,True
gan_temp0.1_seed123_0052,GAN / sample seed 123,gan,71,10.685673,4.6192155,0.33625886,True
